Unnamed: 0,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
23120,1106.75204,8.426160000000001,55.5,40.6,47.8,3.75664,147.23323,2,0.6212105593864191
23125,1101.91963,8.43017,55.5,39.6,47.8,4.301769999999999,180.654,2,1.1030956902149942
23130,1107.09718,8.42216,55.5,39.6,46.8,3.86155,169.68325,2,0.3031419060853508
23135,1099.5334599999999,8.416160000000001,54.5,39.6,46.8,3.8379300000000014,116.47223000000001,2,0.5920353797203424
23140,1107.11219,8.44017,54.5,39.6,45.8,4.08906,103.06817,2,0.7504333565472532
23145,1097.49243,8.436169999999999,53.5,38.6,45.8,3.81662,111.87205,2,0.6723707476496746
23150,1098.1978,8.42216,53.5,38.6,45.8,4.80074,215.19091,11,0.7378632647254142
23155,1128.48271,8.6923,53.5,38.6,44.8,5.18507,254.75191,11,0.8173453354730086
23160,1096.33688,8.43217,53.5,38.6,44.8,3.25684,153.8858,7,1.3392530828867188
23165,1106.0767,8.416160000000001,53.5,37.6,44.8,4.3924199999999995,137.52656000000002,2,1.380053584079565
23170,1101.82954,8.42416,53.5,37.6,43.8,4.29333,175.55183,2,1.0669496430416292
23175,1181.609,9.04247,52.5,37.6,43.8,4.77339,286.35388,11,0.3619015677603013
23180,1175.38094,9.02246,52.5,37.6,43.8,5.5903800000000015,286.78359,5,1.3803847743407878
23185,1108.4929,8.50821,52.5,37.6,43.8,4.5431300000000014,238.06217,11,1.0908953585715369
23190,1314.25964,10.07698,52.5,37.6,43.8,4.89233,400.60666000000003,11,1.1213449547260592
23195,1094.31086,8.41816,52.5,37.6,42.8,4.53941,215.20717000000002,11,1.2094008349035914
23200,1100.2088,8.43817,52.5,36.6,42.8,3.18185,96.92964,7,0.8963975968921971
23205,1101.6344800000004,8.442169999999999,52.5,36.6,42.8,4.4690900000000005,164.54086,2,1.5964925594901664
23210,1094.2808300000004,8.44017,52.5,36.6,42.8,2.47949,56.76237,7,1.1221830331583031
23215,1106.3468300000004,8.426160000000001,51.5,36.6,42.8,2.67624,62.40043000000001,7,0.5676656411460607
23220,1094.7461,8.43817,51.5,36.6,42.8,3.6772099999999996,94.91657,2,1.109317902012255
23225,1102.17475,8.442169999999999,51.5,36.6,42.8,3.4920199999999997,73.29442,2,1.7109767667952502
23230,1098.69302,8.43417,50.5,36.6,41.8,3.63392,68.90255,2,1.401682560061238
23235,1107.5023800000001,8.44818,50.5,36.6,41.8,2.96295,26.45293,7,0.5443413551563248
23240,1102.11469,8.43817,50.5,35.6,41.8,2.70123,45.19113,7,0.5666783331079548
23245,1095.04619,8.426160000000001,50.5,35.6,41.8,3.39675,103.1068,7,1.5001035591982672
23250,1096.1717800000001,8.420160000000001,50.5,35.6,41.8,3.84225,125.3511,2,0.5081710390598316
23255,1098.73799,8.426160000000001,50.5,35.6,41.8,4.3322,210.70347,2,1.3003082958739087
23260,1102.89514,8.45818,50.5,35.6,40.8,4.43158,157.43633,2,1.4798196005436894
23265,1096.21683,8.42817,50.5,35.6,40.8,4.69679,196.99131,11,1.029247957588322
23270,1168.52252,8.95843,50.5,35.6,40.8,6.0168800000000005,277.58316,5,1.61557905606489
23275,1171.5090300000004,9.02846,50.5,35.6,40.8,4.6578800000000005,285.16919,11,0.6770305699379936
23280,1105.55144,8.51821,50.5,35.6,40.8,5.42307,239.39383999999998,11,1.4800816342628949
23285,1121.99953,8.64827,50.5,35.6,40.8,5.46167,248.38947000000002,11,1.5585792574529769
23290,1095.2863,8.420160000000001,50.5,35.6,40.8,4.25261,222.37666000000002,2,1.1555350447671038
23295,1101.8745800000004,8.43217,50.5,34.6,40.8,5.0701800000000015,215.45042,11,0.8122137143239411
23300,1196.8564900000001,9.15452,50.5,34.6,40.8,5.7682199999999995,299.2211200000001,5,1.2652561656747632
23305,1202.9645699999999,9.23056,50.5,34.6,40.8,4.78326,305.43612,11,0.3882352111934261
23310,1187.94217,9.06648,50.5,34.6,40.8,4.6704,289.2725,11,0.6440754623761507
23315,1121.93954,8.60625,50.5,34.6,40.8,4.84044,247.32222000000002,11,0.4088442756976064
23320,1192.7444699999999,9.130510000000001,50.5,34.6,40.8,5.21663,295.5609100000001,11,0.8541335576497318
23325,1232.97934,9.388639999999999,50.5,34.6,40.8,5.25932,320.57197,11,1.02405828024649
23330,1164.8157,8.912410000000003,50.5,34.6,40.8,5.5216400000000005,274.73975,11,1.6838176296821272
23335,1095.04619,8.426160000000001,50.5,34.6,40.8,5.246919999999999,224.65722000000002,11,1.1009169602804347
23340,1112.2147400000001,8.46618,50.5,34.6,40.8,4.8495800000000004,235.14116,11,0.5097458264787124
23345,1095.6765599999999,8.43017,50.5,34.6,40.8,4.60954,158.13987,11,1.4753027120851263
23350,1095.22631,8.426160000000001,50.5,34.6,40.8,4.06171,164.42583,2,0.3407827153398002
23355,1187.1617199999996,9.136519999999999,50.5,34.6,40.8,4.90132,295.72156,11,0.10301837382779763
23360,1222.30907,9.39664,50.5,34.6,40.8,4.77266,322.40381,11,0.5127037348996668
23365,1158.58757,8.84437,50.5,34.6,40.8,5.1825800000000015,267.11075,11,0.7753701853884369
23370,1114.901,8.55423,50.5,34.6,40.8,4.02634,242.18081,2,0.9362236420086664
23375,1108.86807,8.44017,50.5,34.6,40.8,3.7767,174.4238,2,0.5682100631547122
23380,1099.39839,8.44017,50.5,34.6,40.8,2.8249400000000002,98.82627,7,0.27757763604034325
23385,1098.46786,8.45818,50.5,34.6,40.8,4.67155,225.13338,11,0.86564502615218
23390,1108.86807,8.43217,50.5,34.6,40.8,4.61184,169.97355,11,1.3769787857140228
23395,1103.15026,8.426160000000001,50.5,34.6,40.8,4.8830300000000015,181.64072,11,1.0074538183836526
23400,1106.8871,8.42817,50.5,34.6,40.8,3.51535,82.16937,2,1.597414137710503
23405,1106.12167,8.42817,49.5,34.6,40.8,3.01071,90.19753,7,0.4168720238631105
23415,1099.72859,8.42216,49.5,34.6,40.8,3.27871,51.375479999999996,7,1.1642430895793687
23420,1095.66154,8.42817,49.5,34.6,40.8,2.2706,49.83099,7,1.7136037256700258
23425,1100.2838,8.43017,49.5,34.6,40.8,2.94477,29.8971,7,0.4909648494433565
23430,1100.0887400000001,8.44017,49.5,34.6,40.8,2.74843,16.11041,7,0.6830215495576659
23800,1194.3953199999999,9.186539999999999,51.5,40.6,41.8,5.09183,303.86127999999997,11,0.5389227579811979
23830,1304.1146199999996,10.05097,54.5,44.6,45.8,5.3220800000000015,400.51012000000003,5,0.968354987784236
23835,1099.57851,8.416160000000001,54.5,44.6,46.8,3.60724,25.06559,2,1.824014287323445
23840,1094.61096,8.43017,54.5,44.6,46.8,4.10813,211.62897,2,0.7469969543968558
23845,1386.8203800000001,10.63325,55.5,45.6,47.8,6.77566,467.73040999999995,0,0.8054724096761565
23850,1409.57168,10.81334,56.5,45.6,47.8,5.1601300000000005,497.11703,5,1.3107917528501278
23875,1389.04153,10.663269999999999,56.5,45.6,48.8,7.378660000000001,459.36377999999996,0,1.644365677078538
23880,1105.11621,8.460180000000001,57.5,46.6,48.8,3.4952699999999997,106.54871999999999,2,1.529407049509589
23885,1542.5824,11.76982,57.5,46.6,49.8,5.80561,641.74019,5,1.605381157528275
23902,1087.30236,8.38614,57.5,48.6,50.8,3.57439,173.80133999999995,2,1.1798823994093703
23907,1249.0823599999999,9.58474,58.5,48.6,50.8,5.72251,343.43122,5,0.8898237177673392
23912,1264.54,9.64076,58.5,49.6,51.8,6.03407,338.21969,5,1.217498445100246
23917,1373.26871,10.455169999999999,58.5,50.6,51.8,5.8711400000000005,445.82694000000004,5,0.4065239781990879
23922,1391.20261,10.66527,59.5,52.6,51.8,5.94335,479.17731,5,0.6202804102279842
23927,1495.78935,11.519689999999999,59.5,54.6,51.8,5.6851199999999995,588.91812,5,1.1478856213660873
23932,1451.26234,11.183530000000001,59.5,55.6,52.8,5.92178,546.2460599999998,5,0.9503565447813512
23937,1686.00843,12.934389999999999,59.5,55.6,52.8,6.71633,851.06425,13,0.6461607348733969
23942,1761.31557,13.42063,59.5,57.6,52.8,8.22798,1069.482,4,1.0249642068653382
23947,1764.21184,13.436639999999999,60.5,59.6,52.8,8.858410000000003,1456.24362,12,0.6835621732652947
23957,1746.3831899999998,13.400620000000002,61.5,63.6,53.8,6.91222,973.515,13,1.4658123213466492
23962,1754.7722600000006,13.43464,61.5,65.6,53.8,8.15118,1166.1455,4,0.6162391271497231
23967,1559.72077,11.98392,61.5,65.6,53.8,7.5732300000000015,672.7973099999998,8,1.3781352333463692
23972,1620.63609,12.37612,62.5,66.6,54.8,6.85228,716.9571900000003,0,1.2069187606427554
23977,1740.9955,13.26656,62.5,67.6,54.8,6.15985,909.53981,13,0.7628144270544024
23982,1676.6136099999999,12.82034,62.5,67.6,54.8,7.73315,791.59094,8,0.5290898100676346
23987,1761.6306100000006,13.422629999999998,63.5,68.6,54.8,8.544139999999999,1294.69825,12,0.7168511526502337
23992,1453.49835,11.20154,63.5,69.6,55.8,6.10728,541.21888,5,1.2155926418677618
23997,1746.65333,13.38061,63.5,69.6,55.8,9.16543,1394.59888,12,1.120402205103096
24002,1748.88934,13.398620000000001,63.5,70.6,55.8,8.58698,1368.43288,12,0.17608850172612112
24012,1752.46117,13.43264,64.5,71.6,55.8,8.489289999999999,1323.0265,12,0.5601648895257552
24017,1753.66169,13.48867,65.5,71.6,56.8,8.80911,1589.56325,1,0.9198384582353244
24022,1749.7149100000001,13.37861,65.5,72.6,56.8,7.6680699999999975,1137.78988,4,0.4234624981392135
24027,1754.3971600000002,13.424629999999999,65.5,72.6,56.8,7.076039999999999,1043.71656,8,1.8553735257917765
24032,1766.41797,13.45265,65.5,72.6,56.8,8.98053,1614.0601199999999,1,0.5651786342376923
24037,1762.2759899999999,13.542689999999999,66.5,73.6,57.8,8.910689999999997,1750.515,1,0.7388837776529277
24042,1769.97478,13.46866,66.5,73.6,57.8,9.2154,1460.88438,12,1.3236608769882987
24047,1752.08592,13.390620000000002,66.5,73.6,57.8,8.65119,1182.56588,12,1.5181535567333142
24052,1752.1760100000001,13.442639999999999,66.5,73.6,58.8,7.16185,973.9618800000001,8,1.3409582146351835
24057,1751.89101,13.41663,66.5,73.6,58.8,8.2692,1498.57988,12,1.0581690433369957
24062,1758.7343399999993,13.398620000000001,67.5,73.6,58.8,7.86026,1365.84212,4,1.5196608377982868
24067,1753.5417100000002,13.3566,67.5,73.6,58.8,8.254,1332.67188,12,0.8564034635421302
24072,1767.6787,13.50668,67.5,74.6,59.8,10.78929,1959.5456199999999,9,0.5292520356523954
24077,1770.2299,13.466660000000001,68.5,74.6,59.8,10.49812,2041.63788,9,0.8521876903916481
24082,1739.9598600000006,13.390620000000002,68.5,74.6,59.8,8.72917,1606.86762,1,0.9838548016154384
24087,1747.44857,13.394620000000002,68.5,74.6,60.8,10.05342,1814.26475,3,1.8277605328516409
24097,1743.00642,13.3466,68.5,74.6,60.8,9.00564,1532.5839999999996,1,1.0199914472566172
24102,1762.39597,13.424629999999999,68.5,74.6,61.8,8.91574,1420.64888,12,0.6464254479383736
24107,1765.18742,13.44865,68.5,74.6,61.8,8.71771,1356.0096199999996,12,0.3268174176817525
24112,1740.5152899999994,13.388620000000001,68.5,74.6,61.8,8.299619999999999,1165.39012,4,0.9240054784158814
24122,1745.7079199999994,13.324589999999999,68.5,74.6,61.8,7.1405899999999995,924.3829400000001,8,1.1584104093255394
24127,1755.6727600000006,13.442639999999999,68.5,74.6,61.8,9.66623,1620.60425,1,0.9856151033861535
24137,1758.10383,13.46465,68.5,74.6,62.8,7.96288,1376.7775,12,1.343037499289207
24142,1752.14613,13.3586,68.5,74.6,62.8,9.181280000000001,1755.8275,1,0.5556019299065466
24147,1746.2181600000001,13.46065,69.5,74.6,62.8,9.45625,1734.06862,1,0.6575019104995818
24152,1755.0724300000006,13.442639999999999,69.5,74.6,62.8,9.605739999999999,1551.41525,1,1.1551703520426455
24157,1739.64482,13.37861,69.5,74.6,62.8,9.49136,1691.77625,1,0.5951287491079041
24162,1754.247,13.37861,69.5,74.6,62.8,8.82007,1720.4796199999994,1,0.766385790610553
24167,1738.6693899999998,13.32058,69.5,74.6,62.8,8.14109,1609.07438,12,1.8615389420374504
24172,1756.49818,13.43864,69.5,74.6,62.8,9.29257,1964.1171199999999,3,0.9394657295828379
24177,1779.7295399999994,13.61873,69.5,74.6,62.8,9.996030000000001,2048.8335,3,0.9461681973900904
24182,1747.9139100000002,13.38662,69.5,74.6,62.8,7.9874199999999975,1422.97038,12,1.30958965165189
24192,1751.9208899999999,13.422629999999998,69.5,74.6,62.8,9.86224,1951.28025,3,0.61079328619326
24197,1744.2519899999998,13.38061,69.5,74.6,63.8,9.59533,1916.39688,3,0.6903190370342389
24202,1747.76375,13.3586,69.5,74.6,63.8,9.37712,1862.18175,3,1.337918905996326
24207,1755.2376,13.42063,69.5,74.6,63.8,9.24238,1884.67625,3,1.396200455730449
24212,1739.47965,13.3506,69.5,74.6,63.8,10.68512,1992.4278800000002,9,0.4070545739795235
24217,1758.6140699999999,13.38662,69.5,74.6,63.8,10.50275,2059.94725,9,0.9005302947880587
24222,1726.8585100000007,13.310579999999998,69.5,74.6,63.8,10.93635,2055.68388,9,0.4691243376293613
24227,1734.91752,13.304570000000002,69.5,74.6,64.8,10.95019,2058.70462,9,0.5133828989202343
24232,1703.2218699999999,13.08047,70.5,74.6,64.8,10.11513,2051.569,3,1.2156109890007665
24237,1745.5277399999998,13.280560000000001,70.5,74.6,64.8,9.90075,2061.41688,3,0.8289075613867912
24242,1756.3930699999999,13.514679999999998,70.5,74.6,64.8,10.79925,2059.33575,9,0.3917727114431128
24247,1751.29053,13.414629999999999,70.5,74.6,64.8,10.339939999999999,2056.3931199999997,9,1.2805870588062491
24252,1724.08222,13.24455,70.5,74.6,65.8,11.02542,2050.54575,9,0.6177471968702947
24257,1783.5414600000001,13.53069,70.5,73.6,65.8,11.16757,2064.2608800000007,9,1.0
24262,1782.1757699999994,13.596720000000001,70.5,73.6,65.8,9.909939999999999,2057.8866199999998,3,0.823688145747851
24267,1758.0289,13.510679999999999,70.5,73.6,65.8,10.17488,2061.08012,3,1.3828362556852725
24272,1755.2224399999998,13.43464,70.5,72.6,66.8,10.51043,2060.0605,9,0.8832759221670266
24277,1757.35363,13.532689999999999,70.5,72.6,66.8,11.28531,2061.14187,9,1.2702588600122564
24282,1729.6049100000002,13.184520000000001,70.5,71.6,66.8,9.73471,1927.00262,3,0.6046233060756658
24287,1740.5303,13.3446,70.5,71.6,66.8,10.27861,2057.8275,9,1.4360006507444003
24292,1765.9227399999993,13.490670000000001,70.5,70.6,66.8,10.3047,2061.87988,9,1.3819299480395406
24297,1754.0969899999998,13.322579999999999,70.5,70.6,67.8,10.61139,2062.87538,9,0.6770849808974629
24302,1739.2847399999994,13.318579999999999,70.5,69.6,67.8,9.892330000000001,2062.20437,3,0.8195622097914194
24307,1740.2001100000002,13.33659,70.5,69.6,67.8,9.94471,2014.10338,3,0.7123585039321289
24312,1730.3402399999998,13.33659,70.5,68.6,67.8,9.95364,2056.0933800000007,3,0.8954264138067191
24317,1737.75387,13.36861,70.5,67.6,67.8,9.226569999999999,2061.1325,3,1.2165983500042101
24322,1725.19265,13.292570000000001,70.5,66.6,67.8,11.016680000000001,2059.99675,9,0.6472285153275905
24327,1735.98305,13.414629999999999,70.5,65.6,67.8,10.35719,2055.19188,9,1.2349123697890907
24332,1743.1564399999993,13.388620000000001,70.5,64.6,67.8,10.14258,2055.42188,3,1.2905399216861535
24337,1739.92997,13.25255,70.5,63.6,68.8,10.63901,2053.65925,9,0.5693910815481478
24342,1713.6368899999998,13.200520000000001,70.5,61.6,68.8,11.17807,2059.73625,9,1.0075556028006671
24347,1739.7199,13.41063,70.5,60.6,68.8,9.8532,2055.96025,3,0.7152490774286453
24362,1744.7922600000006,13.274560000000001,70.5,58.6,68.8,9.4512,2060.87512,3,0.7805895021194716
24367,1786.3779600000007,13.69077,70.5,57.6,68.8,11.43859,2060.15488,9,1.6465802549935449
24372,1763.6867300000001,13.426639999999999,70.5,56.6,68.8,11.19338,2062.90537,9,1.0551932775666606
24377,1741.4306600000002,13.43264,70.5,56.6,68.8,9.6395,2056.94425,3,0.5540783102462806
24382,1753.21151,13.37861,70.5,55.6,68.8,10.65778,2055.836,9,0.5440959959420059
24387,1789.4845899999998,13.638739999999999,70.5,55.6,68.8,11.42122,2067.53237,9,1.6212612550447356
24392,1748.39412,13.390620000000002,70.5,54.6,68.8,10.19801,2064.27225,3,1.4457904400714352
24397,1752.8364100000001,13.47466,70.5,54.6,68.8,11.05298,2067.68362,9,0.7641432946526668
24402,1741.5057399999994,13.3626,70.5,54.6,68.8,12.785169999999999,2062.29125,6,0.5945636042335111
24407,1731.1506399999994,13.22454,70.5,53.6,68.8,10.095360000000001,2061.9185,3,1.2132810791644155
24412,1770.87528,13.5647,70.5,53.6,68.8,10.63258,2064.4655,9,0.6450638651984798
24417,1767.2884399999994,13.472660000000001,70.5,53.6,68.8,10.27197,2063.10412,9,1.4657129610571342
24422,1767.4385899999993,13.57071,70.5,53.6,68.8,12.462639999999999,2055.79412,6,0.9720543596381246
24427,1766.49305,13.45665,70.5,52.6,68.8,10.51833,2061.61913,9,0.8717673523540308
24432,1733.5218,13.316579999999998,70.5,52.6,68.8,13.5213,2054.14538,6,0.4912280167001615
24437,1721.02064,13.222539999999999,70.5,52.6,68.8,11.24752,2052.76487,9,1.154400432231068
24442,1757.57872,13.502670000000002,70.5,52.6,68.8,14.024,2063.63112,6,1.1113997085313114
24447,1749.1295899999998,13.32058,70.5,52.6,68.8,10.27099,2058.74575,9,1.4571222523554104
24452,1730.7153399999993,13.3446,70.5,51.6,68.8,11.56559,2055.74275,9,1.957526112643068
24457,1772.9763,13.596720000000001,70.5,51.6,68.8,12.05904,2062.6595,6,1.4860398876153265
24462,1729.9351100000001,13.34259,70.5,51.6,68.8,12.09347,2055.92025,6,1.4367514124294576
24467,1755.64273,13.45865,70.5,51.6,68.8,10.661010000000001,2057.55288,9,0.5484059919137053
24472,1759.7097800000001,13.490670000000001,70.5,51.6,68.8,10.995239999999999,2059.92275,9,0.6040313945960228
24477,1728.0590300000001,13.24855,70.5,51.6,68.8,11.14021,2061.74825,9,0.9266588874218776
24482,1792.63598,13.616729999999999,70.5,51.6,68.8,14.598529999999998,2065.0315,6,1.837317030206604
24487,1738.7593399999994,13.398620000000001,70.5,51.6,68.8,11.133239999999999,2058.29338,9,0.8967939236019522
24492,1778.48397,13.606720000000001,70.5,50.6,68.8,12.16611,2064.686,6,1.3528848985964614
24497,1719.9400899999994,13.216529999999999,70.5,50.6,68.8,10.41395,2058.71963,9,1.106465301700718
24502,1760.86525,13.472660000000001,70.5,50.6,68.8,11.458039999999999,2062.07013,9,1.6993744712280519
24507,1736.5682199999999,13.28457,70.5,50.6,68.8,11.14977,2060.11838,9,0.9423974059202416
24512,1747.26853,13.40262,70.5,50.6,68.8,10.70837,2065.08138,9,0.5231190031229568
24517,1778.03379,13.520679999999999,70.5,50.6,68.8,10.07823,2060.01175,3,1.1686860310952336
24522,1763.6266699999999,13.46465,70.5,50.6,68.8,12.68779,2056.47175,6,0.69721151927973
24527,1730.92555,13.274560000000001,70.5,50.6,68.8,12.1294,2053.82737,6,1.38949228522846
24532,1725.50783,13.27256,70.5,50.6,68.8,10.90372,2058.807,9,0.4437192176310675
24537,1772.07594,13.590720000000001,70.5,50.6,68.8,11.52488,2058.35725,9,1.8593801823694165
24542,1744.16204,13.3586,70.5,50.6,68.8,9.3658,2054.9315,3,0.900313327236846
24547,1763.0864,13.50668,70.5,49.6,68.8,10.39967,2055.9086199999997,9,1.1326148276421986
24552,1745.0175,13.44665,70.5,49.6,68.8,9.49569,2056.272,3,0.6808953782140513
24557,1743.5467,13.25855,70.5,49.6,68.8,10.69643,2060.03838,9,0.5031898265608302
24562,1732.4112300000006,13.292570000000001,70.5,49.6,68.8,10.15213,2058.397,3,1.3226042878830817
24567,1759.82975,13.500670000000001,70.5,49.6,68.8,11.4788,2056.6366199999998,9,1.7401374249831891
24572,1785.29727,13.590720000000001,70.5,49.6,68.8,13.88505,2060.2915,6,0.9350898663328971
24577,1750.33011,13.366610000000001,70.5,49.6,68.8,9.81755,2064.70775,3,0.7254650549763751
24582,1737.1386699999994,13.39662,70.5,49.6,68.8,10.94876,2058.3005,9,0.5081741321933017
24587,1780.9452199999994,13.602720000000001,70.5,49.6,67.8,12.27801,2051.7035,6,1.1995263098277282
24592,1720.0300399999999,13.238539999999999,70.5,49.6,67.8,10.663310000000001,2057.69312,9,0.5449597043395706
24597,1728.80952,13.28256,70.5,49.6,67.8,11.36149,2055.95163,9,1.4448376577538684
24602,1742.54123,13.33859,70.5,49.6,67.8,12.89365,2059.8965,6,0.4698518091341529
24607,1736.44824,13.30858,70.5,49.6,67.8,12.57204,2056.301,6,0.8374710926445509
24612,1728.19417,13.198520000000002,70.5,49.6,67.8,11.35785,2059.428,9,1.4440289600943652
24617,1741.8808399999998,13.424629999999999,70.5,49.6,67.8,11.07278,2061.52825,9,0.7739488681370029
24622,1743.0364600000007,13.330589999999999,70.5,49.6,67.8,11.00548,2059.588,9,0.6222924781987564
24627,1765.93791,13.46265,70.5,49.6,67.8,13.580370000000002,2055.033,6,0.5602459832146476
24632,1741.68578,13.330589999999999,70.5,48.6,67.8,11.38073,2061.55275,9,1.50595856666194
24637,1747.49376,13.390620000000002,70.5,48.6,67.8,10.27592,2055.87138,9,1.4381302325588718
24642,1775.34745,13.5587,70.5,48.6,67.8,11.55231,2063.82287,9,1.938990294992864
24647,1760.1299199999999,13.37461,70.5,48.6,67.8,10.68427,2063.82062,9,0.5497476238771277
24652,1762.89134,13.418629999999999,69.5,48.6,67.8,10.66518,2060.50675,9,0.5595636460636418
24657,1745.3025,13.406629999999998,69.5,48.6,67.8,9.2888,1604.6095,1,0.5103500164363388
24662,1756.22805,13.408629999999999,69.5,48.6,67.8,9.752839999999999,2058.505,3,0.6063734983459012
24667,1751.5756800000001,13.39262,69.5,48.6,67.8,9.39413,1773.3683800000001,1,0.7828663645053627
24672,1761.69067,13.500670000000001,69.5,48.6,67.8,10.64988,2060.85325,9,0.5899444405895002
24677,1761.1203699999999,13.49867,69.5,47.6,67.8,10.27092,2055.85412,9,1.4505549847590309
24682,1756.21288,13.3566,69.5,47.6,67.8,9.50659,2061.5465,3,0.7033660525818163
24687,1755.88283,13.426639999999999,69.5,47.6,67.8,10.22607,2061.13888,9,1.5744039000302763
24692,1733.85185,13.340589999999999,69.5,47.6,66.8,10.54373,2055.62125,9,0.7884850726680096
24697,1736.65846,13.310579999999998,69.5,47.6,66.8,9.9588,2057.39375,3,0.912309480116484
24702,1765.4125,13.54469,69.5,47.6,66.8,10.94438,2061.00075,9,0.5197300021420046
24707,1725.6578399999999,13.28256,69.5,47.6,66.8,8.98643,2058.68912,3,1.746464746396252
24712,1798.3238399999998,13.794820000000001,69.5,47.6,66.8,10.182,2053.0173800000002,3,1.3706607054210007
24717,1730.41531,13.334589999999999,69.5,47.6,66.8,8.54251,1753.3010000000004,1,1.3409671825451452
24727,1759.93486,13.53069,69.5,47.6,66.8,13.5361,2059.4438800000007,6,0.5200090732927364
24732,1778.58908,13.718779999999999,69.5,47.6,66.8,11.5164,2053.71175,9,1.8297123368644983
24737,1756.8433899999998,13.39662,69.5,47.6,66.8,10.86294,2058.25825,9,0.3968135763360471
24742,1764.5421800000001,13.500670000000001,69.5,47.6,66.8,11.27411,2061.5575,9,1.2442326984656282
24747,1735.95302,13.23654,69.5,47.6,66.8,10.05044,2059.8305,3,1.1093503882332845
24752,1755.25247,13.3606,69.5,47.6,66.8,10.67936,2057.24612,9,0.5127437759518823
24757,1749.02448,13.41663,69.5,47.6,66.8,11.10197,2056.90462,9,0.8188341177136657
24762,1721.2907699999994,13.234539999999999,69.5,47.6,66.8,13.45606,2054.0015,6,0.4201409420410884
24767,1738.95454,13.28457,69.5,47.6,66.8,10.53026,2060.78288,9,0.8411159431347796
24772,1761.6758,13.390620000000002,69.5,47.6,66.8,8.90071,2061.37062,3,1.9527051551018269
24777,1725.11757,13.24054,69.5,47.6,66.8,10.19947,2010.28375,3,1.320129510008505
24782,1762.8013899999999,13.46465,69.5,47.6,66.8,9.1583,2032.37238,3,1.2775184360350689
24787,1717.8691,13.214529999999998,69.5,47.6,66.8,9.78482,2059.79938,3,0.6489416246512614
24792,1742.79635,13.43864,69.5,46.6,65.8,7.661389999999999,1373.46675,4,1.6267712749342094
24797,1784.9371899999999,13.590720000000001,68.5,46.6,65.8,8.501510000000001,1587.65212,12,1.4497907263483694
24802,1749.92498,13.404620000000001,68.5,46.6,65.8,9.663269999999999,2057.86762,3,0.5592449883233378
24807,1795.2172100000007,13.688770000000002,68.5,46.6,65.8,9.85553,2023.5825,3,0.5391384338826406
24812,1772.5111,13.644739999999999,68.5,46.6,65.8,10.79407,2040.0105,9,0.220443628468168
24817,1771.08535,13.5647,68.5,46.6,65.8,9.64182,2065.39338,3,0.6267052591358376
24822,1763.5215600000001,13.44865,68.5,46.6,64.8,9.69707,1678.6063800000006,1,0.975873471030762
24827,1732.7714600000006,13.3606,68.5,46.6,64.8,8.21497,1625.5935,12,1.894542964489874
24837,1725.8680600000002,13.24855,68.5,46.6,64.8,12.68525,2058.1031199999998,6,0.7030260620761266
24842,1698.17925,13.00843,68.5,46.6,64.8,8.901760000000003,2039.14925,3,1.9007921464929505
24847,1763.7016,13.542689999999999,68.5,46.6,64.8,10.990739999999999,2063.58912,9,0.6180489604120297
24852,1740.7403800000006,13.340589999999999,68.5,46.6,64.8,9.03524,2060.16437,3,1.638587017720481
24857,1714.1923199999999,13.20253,68.5,46.6,64.8,9.00216,2056.32862,3,1.7034646047734785
24862,1782.32593,13.5667,68.5,46.6,64.8,10.73949,2063.38112,9,0.4707978136613806
24867,1740.5603399999998,13.24455,68.5,46.6,64.8,11.04909,2060.37988,9,0.7170335405057979
24877,1737.4687199999994,13.312579999999999,68.5,46.6,64.8,11.0695,2061.10975,9,0.7647620236506882
24882,1759.1995399999994,13.494670000000001,68.5,46.6,64.8,10.35117,2063.40225,9,1.2729199246232352
24887,1733.20662,13.3546,68.5,46.6,64.8,11.33835,2061.0955,9,1.4001288152415237
24892,1745.9630399999999,13.45465,68.5,46.6,64.8,10.2142,2060.02525,3,1.4667543662152538
24897,1753.3314899999998,13.3566,68.5,46.6,64.8,12.629660000000001,2058.81775,6,0.7710191492024545
24902,1750.3451300000006,13.37261,68.5,46.6,64.8,10.579939999999999,2062.793,9,0.7417002131046558
24907,1732.7564399999999,13.32058,68.5,46.6,64.8,10.62379,2056.81462,9,0.6180441268773669
24912,1736.0731399999993,13.322579999999999,68.5,46.6,64.8,11.51254,2051.88913,9,1.8169336611318845
24917,1744.8673399999998,13.25055,68.5,46.6,64.8,10.7989,2058.6020000000008,9,0.3852163613167275
24927,1754.9074,13.43264,68.5,46.6,65.8,9.890989999999999,2061.8065,3,0.8147995610517706
24932,1761.4806,13.39662,69.5,47.6,65.8,11.470369999999999,2059.13475,9,1.723926144825314
24942,1729.31976,13.306579999999999,69.5,47.6,65.8,10.18187,2063.127,3,1.4058834752033869
24954,1758.5391399999999,13.478660000000001,66.5,48.6,64.8,10.88529,2060.06837,9,0.4325241577453484
24959,1732.6513300000001,13.33859,67.5,48.6,64.8,9.45907,2059.43413,3,0.7584991067243549
24964,1777.77867,13.622729999999999,67.5,48.6,64.8,10.844710000000001,1819.40025,9,1.8082537145182085
24994,1739.70474,13.37261,68.5,48.6,64.8,8.55159,1705.77525,1,1.2298815768453841
