date,Grid_ap,Grid_reap,state,voltage_phaseA,voltage_phaseB,voltage_phaseC,Generation_active,Consumption_active,Generation_reactive,Consumption_reactive,Generator_speed,Rotor_speed,Gearbox_oil_temp,Generator_bearing_tem_drive,Generator_bearing_tem_nondrive,Power_factor,Grid_frequency,Pitch_angle,PCS_speed,PCS_torque,PCS_rotor_temp,Nacelle_revolution,wind_speed,Avg_Wind_speed_3s,Avg_wind_speed_5min,Avg_wind_speed_30s,Avg_pitch_angle,active_power,Avg_active_power_30s,Avg_active_pow_300s,temp_1,temp_2
2018-07-02 23:58:00,58.794,76.093,6.0,393.0,392.0,393.0,12136007.0,44885.0,202094.0,959781.0,1106.3468300000004,8.43017,55.5,34.6,41.8,0.054000000000000006,49.976000000000006,0.0,1098.54294,731.78906,33.0,130.49919,3.04291,3.0523,3.21576,3.08921,5.0,84.8348,89.69293,79.80165,55.5,55.5
2018-07-03 00:03:00,72.652,-52.397,6.0,392.0,391.0,392.0,12136012.0,44885.0,202098.0,959785.0,1096.5919999999999,8.442169999999999,55.5,34.6,41.8,0.9990000000000001,49.976000000000006,0.0,1101.54446,796.9868799999998,34.0,130.49919,3.88263,3.57075,3.14931,3.15405,5.0,96.03182,95.46191,88.22384,55.5,55.5
2018-07-03 00:09:00,55.574,-65.452,6.0,391.0,390.0,390.0,12136019.0,44885.0,202102.0,959789.0,1106.73695,8.42416,55.5,34.6,41.8,0.638,49.976000000000006,0.0,1100.54395,712.67938,34.0,130.49919,3.37036,3.2552,2.9988,3.16319,5.0,85.16505,88.55541,92.44013,55.5,55.5
2018-07-03 00:14:00,54.486000000000004,-82.37899999999999,6.0,391.0,389.0,390.0,12136024.0,44885.0,202106.0,959793.0,1107.65246,8.44017,55.5,34.6,41.8,0.657,49.976000000000006,0.0,1101.54446,707.0589,33.0,130.49919,3.25848,3.12785,3.02418,3.10368,5.0,79.35076,81.91676,85.72896999999998,55.5,55.5
2018-07-03 00:19:00,83.93799999999999,-69.935,6.0,390.0,389.0,390.0,12136030.0,44885.0,202109.0,959797.0,1108.53788,8.44617,55.5,34.6,41.8,0.8029999999999999,49.976000000000006,0.0,1101.54446,898.15588,33.0,130.49919,3.3136300000000003,3.30473,3.3686300000000005,3.19106,5.0,100.38429,100.30748,89.5961,55.5,55.5
2018-07-03 00:24:00,103.055,254.22400000000002,6.0,394.0,394.0,395.0,12136037.0,44885.0,202114.0,959801.0,1095.90165,8.42817,55.5,34.6,41.8,0.542,49.976000000000006,0.0,1101.54446,1151.07837,34.0,130.49919,3.5223,3.58617,3.64371,3.31872,5.0,125.65113999999998,125.96378,103.96741,55.5,55.5
2018-07-03 00:29:00,84.11399999999999,-56.732,6.0,390.0,389.0,390.0,12136045.0,44885.0,202118.0,959804.0,1107.71253,8.42817,55.5,34.6,41.8,0.831,49.976000000000006,0.0,1100.54395,963.3537,34.0,130.49919,3.27557,3.42574,3.36731,3.37984,5.0,109.71995,113.8345,113.56325,55.5,55.5
2018-07-03 00:34:00,103.23299999999999,-66.827,6.0,390.0,389.0,390.0,12136052.0,44885.0,202121.0,959808.0,1096.57698,8.42817,55.5,34.6,41.8,0.843,49.976000000000006,0.0,1101.54446,1151.07837,33.0,130.49919,3.82999,3.57996,3.38155,3.40185,5.0,127.08091,120.60822,116.37752,55.5,55.5
2018-07-03 00:39:00,89.67399999999999,-55.924,6.0,390.0,389.0,390.0,12136060.0,44885.0,202125.0,959811.0,1106.42184,8.43217,55.5,34.6,41.8,0.846,49.976000000000006,0.0,1100.54395,1034.172,33.0,130.49919,3.44647,3.18896,3.3808199999999995,3.43432,5.0,117.34789,119.63353,120.73895,55.5,55.5
2018-07-03 00:44:00,81.017,-52.708,6.0,390.0,389.0,390.0,12136068.0,44885.0,202128.0,959815.0,1094.71607,8.426160000000001,55.5,34.6,41.8,0.8590000000000001,49.976000000000006,0.0,1099.54344,919.51379,33.0,130.49919,3.2010400000000003,3.37582,3.44274,3.47702,5.0,109.70888,114.92405,119.43558,55.5,55.5
2018-07-03 00:49:00,54.476000000000006,111.787,6.0,394.0,393.0,392.0,12136075.0,44885.0,202132.0,959819.0,1098.27287,8.420160000000001,55.5,34.6,41.8,0.998,49.976000000000006,0.0,1099.54344,571.0427900000002,33.0,130.49919,2.8269900000000003,2.94369,3.19675,3.2891,5.0,80.70148,91.24038,105.9998,55.5,55.5
2018-07-03 00:54:00,36.031,-94.071,6.0,389.0,388.0,389.0,12136078.0,44885.0,202136.0,959822.0,1100.50896,8.436169999999999,55.5,34.6,41.8,0.294,49.976000000000006,0.0,1101.54446,526.0788,34.0,130.49919,2.70034,2.60299,2.6575,2.97612,5.0,57.05178000000001,58.95365,80.35042,55.5,55.5
2018-07-03 00:59:00,55.825,-65.915,6.0,391.0,389.0,390.0,12136082.0,44885.0,202140.0,959827.0,1102.33978,8.426160000000001,55.5,34.6,41.8,0.6409999999999999,49.976000000000006,0.0,1100.54395,726.16858,34.0,134.84888999999998,3.21175,3.19269,3.21601,2.98015,5.0,81.97502,78.83208,74.28765,55.5,55.5
2018-07-03 01:04:00,57.595,-65.277,6.0,389.0,388.0,389.0,12136087.0,44885.0,202145.0,959831.0,1106.99214,8.42216,55.5,34.6,41.8,0.688,49.976000000000006,0.0,1100.54395,699.19019,33.0,134.84888999999998,2.79746,2.95513,3.11159,3.04138,5.0,79.5442,78.14256,78.37255,55.5,55.5
2018-07-03 01:09:00,9.048,142.47799999999998,6.0,392.0,392.0,392.0,12136089.0,44885.0,202150.0,959835.0,1097.59754,8.420160000000001,55.5,34.6,41.8,0.052000000000000005,49.976000000000006,0.0,1097.54243,313.6239,33.0,130.49919,3.09592,2.93726,2.58789,2.78218,16.0,47.76428,50.26831,62.44232,55.5,55.5
2018-07-03 01:14:00,0.499,-8.993,6.0,391.0,390.0,390.0,12136090.0,44885.0,202155.0,959840.0,1108.35776,8.44617,55.5,34.6,41.8,0.21899999999999997,49.976000000000006,0.0,1102.54489,237.18509,35.0,126.14948,2.49773,2.41719,2.29825,2.49863,5.0,24.45455,28.187340000000006,44.03573,55.5,55.5
2018-07-03 01:19:00,66.062,-59.895,6.0,390.0,389.0,390.0,12136092.0,44885.0,202159.0,959844.0,1102.02467,8.43017,55.5,34.6,41.8,0.757,49.976000000000006,-0.00997,1100.54395,834.08215,33.0,126.14948,3.29014,3.5144800000000003,2.7798,2.62361,5.0,92.7178,73.74637,49.86832,55.5,55.5
2018-07-03 01:24:00,44.478,40.993,6.0,391.0,389.0,390.0,12136095.0,44885.0,202164.0,959849.0,1098.96316,8.426160000000001,55.5,34.6,41.8,0.654,49.976000000000006,-0.00997,1100.54395,467.62561,33.0,126.14948,2.69984,2.92708,2.85049,2.75125,5.0,66.33299,63.64754,60.07411,55.5,55.5
2018-07-03 01:34:00,45.156000000000006,-77.7,6.0,390.0,389.0,390.0,12136101.0,44885.0,202173.0,959857.0,1106.22671,8.436169999999999,55.5,34.6,41.8,0.466,49.976000000000006,0.0,1099.54344,584.53198,33.0,126.14948,2.8305700000000003,3.01715,2.56182,2.3736,5.0,70.23362,64.14639,56.4615,55.5,55.5
2018-07-03 01:39:00,35.266,23.351999999999997,6.0,390.0,389.0,390.0,12136104.0,44885.0,202177.0,959862.0,1107.20221,8.43817,55.5,34.6,41.8,0.831,49.976000000000006,0.0,1099.54344,577.78735,33.0,126.14948,2.23032,2.12722,2.38584,2.4433700000000003,5.0,62.59384,67.9417,61.72321,55.5,55.5
2018-07-03 01:44:00,55.303999999999995,-70.072,6.0,389.0,388.0,389.0,12136108.0,44885.0,202181.0,959866.0,1108.85306,8.442169999999999,55.5,34.6,41.8,0.6629999999999999,49.976000000000006,0.0,1101.54446,725.04443,34.0,126.14948,2.60314,2.83987,2.82846,2.63501,5.0,73.94542,66.79012,65.87106999999999,55.5,55.5
2018-07-03 01:54:00,72.328,5.694,6.0,391.0,390.0,391.0,12136115.0,44885.0,202190.0,959874.0,1099.90863,8.436169999999999,55.5,34.6,41.8,0.8059999999999999,49.976000000000006,0.0,1101.54446,758.76752,33.0,126.14948,2.68217,2.93103,2.9269,2.67785,5.0,88.62658,79.53166999999998,68.55334,55.5,55.5
2018-07-03 01:59:00,85.91799999999999,-34.951,6.0,390.0,389.0,391.0,12136121.0,44885.0,202194.0,959878.0,1099.47347,8.43017,55.5,34.6,41.8,0.77,49.976000000000006,0.0,1100.54395,975.71881,34.0,113.10034,2.96921,3.2616,3.38473,3.01669,5.0,108.44822,104.35657,88.26420999999998,55.5,55.5
2018-07-03 02:04:00,48.165,-74.771,6.0,390.0,389.0,390.0,12136127.0,44885.0,202198.0,959883.0,1106.24172,8.43017,55.5,34.6,41.8,0.556,49.976000000000006,0.0,1100.54395,667.7153900000002,33.0,113.10034,3.01926,2.88778,3.06618,3.01413,5.0,82.4187,88.77205,88.37438,55.5,55.5
2018-07-03 02:09:00,43.571999999999996,-74.932,6.0,390.0,389.0,390.0,12136131.0,44885.0,202202.0,959887.0,1095.1513,8.43017,55.5,34.6,41.8,0.491,49.976000000000006,0.0,1099.54344,590.15247,33.0,113.10034,2.75261,3.04029,2.80375,2.95174,5.0,68.41495,72.15171,79.86621,55.5,55.5
2018-07-03 02:14:00,37.135999999999996,-82.367,6.0,389.0,388.0,390.0,12136134.0,44885.0,202206.0,959892.0,1096.65206,8.426160000000001,55.5,34.6,41.8,0.424,49.976000000000006,0.0,1101.54446,493.47992,32.0,113.10034,3.13813,3.10177,2.92121,2.83995,5.0,53.36623,48.20549000000001,64.07618000000001,55.5,55.5
2018-07-03 02:24:00,103.32600000000001,288.219,6.0,393.0,392.0,393.0,12136143.0,44885.0,202215.0,959901.0,1101.76955,8.43017,55.5,34.6,41.8,0.526,49.976000000000006,0.0,1099.54344,1167.93994,33.0,104.4009,3.16198,2.91024,2.85831,2.74057,5.0,127.09618,127.44502,89.45916,55.5,55.5
2018-07-03 02:29:00,124.552,-61.54600000000001,6.0,390.0,389.0,390.0,12136153.0,44885.0,202219.0,959905.0,1108.71799,8.44617,55.5,34.6,41.8,0.909,49.976000000000006,0.0,1100.54395,1324.1898199999996,33.0,100.05118,2.88516,2.98387,3.22091,3.02538,16.0,150.59497,147.48136,125.12509,55.5,55.5
2018-07-03 02:34:00,117.946,-68.28399999999999,6.0,389.0,389.0,390.0,12136163.0,44885.0,202223.0,959909.0,1108.05767,8.442169999999999,55.5,34.6,41.8,0.856,49.976000000000006,0.0,1100.54395,1274.72937,33.0,97.87632,3.61355,3.37659,3.3221800000000004,3.32607,5.0,142.87756000000005,134.73789,137.87909,55.5,55.5
2018-07-03 02:39:00,109.235,-68.443,6.0,390.0,389.0,390.0,12136172.0,44885.0,202227.0,959913.0,1095.07622,8.42817,55.5,34.6,41.8,0.855,49.976000000000006,0.0,1099.54344,1162.31934,33.0,102.22604,3.4927300000000003,3.17783,3.01743,3.1901200000000003,5.0,135.74536,129.82965,134.42833000000002,55.5,55.5
2018-07-03 02:44:00,133.599,-57.06,6.0,390.0,389.0,390.0,12136181.0,44885.0,202231.0,959917.0,1107.68242,8.43217,55.5,34.6,41.8,0.9109999999999999,49.976000000000006,0.0,1100.54395,1401.75269,33.0,108.75062,4.12858,3.95506,3.75702,3.46016,5.0,158.86323000000004,145.74931,134.28933999999998,55.5,55.5
2018-07-03 02:49:00,178.33700000000002,-36.293,6.0,391.0,390.0,391.0,12136193.0,44885.0,202234.0,959920.0,1108.80801,8.44417,55.5,34.6,41.8,0.981,49.976000000000006,0.0,1102.54489,1786.19482,33.0,108.75062,4.3075199999999985,4.12214,4.00046,3.76155,5.0,195.43766,181.97145,158.31187,55.5,55.5
2018-07-03 02:54:00,169.792,-52.637,6.0,391.0,390.0,391.0,12136207.0,44885.0,202237.0,959923.0,1101.24429,8.43417,56.5,34.6,41.8,0.9540000000000001,49.976000000000006,0.0,1101.54446,1696.26697,33.0,108.75062,4.14724,4.1459800000000016,4.04235,3.92681,5.0,184.70873,168.13308999999995,172.42258,55.5,55.5
2018-07-03 02:59:00,230.701,-10.374,6.0,392.0,391.0,392.0,12136223.0,44885.0,202241.0,959926.0,1135.7463300000004,8.720310000000001,56.5,34.6,41.8,0.983,49.976000000000006,0.0,1138.56278,2138.03833,35.0,108.75062,4.52838,4.54507,4.572,4.2213400000000005,5.0,253.88177,250.34799999999998,205.0735,56.5,55.5
2018-07-03 03:04:00,305.64,-2.53,6.0,392.0,391.0,392.0,12136245.0,44885.0,202244.0,959929.0,1228.68735,9.39865,56.5,34.6,41.8,0.996,49.976000000000006,0.0,1228.6073199999996,2519.10791,33.0,108.75062,4.70636,4.65665,4.8239,4.59569,5.0,323.69878,323.62709,261.95264,56.5,56.5
2018-07-03 03:09:00,405.49,244.618,6.0,395.0,396.0,396.0,12136275.0,44885.0,202246.0,959931.0,1330.28744,10.25107,57.5,34.6,41.8,0.821,49.976000000000006,0.0,1336.66062,2975.4926800000007,34.0,104.4009,5.5563400000000005,4.93162,4.86172,4.79191,16.0,417.66903,414.97428,338.47153,56.5,56.5
2018-07-03 03:14:00,609.081,-30.96,6.0,392.0,392.0,393.0,12136315.0,44885.0,202248.0,959933.0,1521.33194,11.67577,57.5,34.6,41.8,0.9940000000000001,49.976000000000006,0.0,1522.75274,3914.11621,35.0,100.05118,6.18005,6.44682,6.13641,5.36966,5.0,619.31706,596.805,453.14459000000005,57.5,56.5
2018-07-03 03:34:00,601.163,55.797,6.0,393.0,392.0,393.0,12136517.0,44885.0,202258.0,959936.0,1514.75874,11.62975,57.5,34.6,41.8,0.991,49.976000000000006,0.04987,1516.7497,3779.22412,37.0,100.05118,5.78946,6.00871,5.8922,5.90006,5.0,615.072,615.9939400000002,599.10456,57.5,57.5
2018-07-03 03:39:00,591.0459999999999,-9.531,6.0,393.0,392.0,393.0,12136569.0,44885.0,202264.0,959937.0,1517.7002,11.69778,57.5,34.6,41.8,0.9990000000000001,49.976000000000006,0.04987,1524.75361,3798.33398,37.0,100.05118,5.6471300000000015,5.96906,6.11892,5.99105,5.0,619.6415,639.41706,623.53862,57.5,57.5
2018-07-03 03:44:00,643.2819999999999,-10.793,6.0,393.0,392.0,393.0,12136620.0,44885.0,202271.0,959938.0,1571.8468300000004,11.95391,57.5,34.6,42.8,0.9990000000000001,49.976000000000006,0.04987,1561.77193,4100.7168,36.0,93.52659,7.13117,7.13237,7.13077,6.5671800000000005,5.0,662.4535,646.2719999999999,628.77725,57.5,57.5
2018-07-03 03:49:00,587.5269999999999,-9.449,6.0,393.0,392.0,394.0,12136678.0,44885.0,202274.0,959939.0,1524.9787,11.67777,58.5,34.6,42.8,0.9990000000000001,49.976000000000006,0.04987,1523.7531,3888.26196,36.0,93.52659,6.11522,6.4328699999999985,6.56485,6.792089999999999,5.0,617.46563,639.93081,679.00712,57.5,57.5
2018-07-03 03:54:00,770.081,66.61399999999999,6.0,395.0,395.0,397.0,12136731.0,44885.0,202277.0,959940.0,1634.30774,12.5482,58.5,35.6,42.8,0.975,49.976000000000006,0.04987,1635.80843,4363.75635,35.0,93.52659,6.84709,6.903580000000002,7.31388,6.94643,5.0,770.82775,759.80562,678.2389999999999,58.5,57.5
2018-07-03 03:59:00,891.56,11.252,6.0,392.0,392.0,393.0,12136798.0,44885.0,202277.0,959943.0,1728.10407,13.198520000000002,58.5,35.6,42.8,0.9990000000000001,49.976000000000006,0.04987,1724.85254,5011.23779,35.0,93.52659,7.95091,7.7592,7.7489,7.32725,5.0,904.03694,881.92656,776.78531,58.5,58.5
2018-07-03 04:04:00,802.545,-26.493000000000002,6.0,391.0,391.0,392.0,12136866.0,44885.0,202277.0,959944.0,1699.7851899999996,12.92639,58.5,35.6,43.8,0.997,49.976000000000006,0.04987,1690.83559,4826.88525,35.0,93.52659,7.23753,7.66548,7.626489999999999,7.4953699999999985,5.0,836.6451900000002,823.5858099999998,815.39769,58.5,58.5
2018-07-03 04:10:00,844.466,-37.125,6.0,392.0,391.0,393.0,12136950.0,44885.0,202277.0,959948.0,1720.8405899999998,13.16651,59.5,35.6,43.8,0.991,49.976000000000006,0.04987,1719.85,4977.51465,36.0,93.52659,7.87833,7.88115,7.753789999999999,7.53817,5.0,885.8711199999998,882.10575,853.20556,58.5,58.5
2018-07-03 04:15:00,947.7239999999999,19.179000000000002,6.0,393.0,392.0,394.0,12137023.0,44885.0,202278.0,959950.0,1738.9694100000004,13.394620000000002,59.5,35.6,43.8,0.9990000000000001,49.976000000000006,0.04987,1748.86427,5174.23242,37.0,93.52659,7.59916,7.559639999999999,7.57745,7.58401,5.0,943.6189999999999,930.90038,883.35469,59.5,58.5
2018-07-03 04:20:00,864.285,-68.516,6.0,390.0,390.0,392.0,12137099.0,44885.0,202281.0,959953.0,1730.92555,13.24855,59.5,36.6,44.8,0.993,49.976000000000006,0.04987,1729.8550699999996,4997.74854,36.0,93.52659,8.02335,7.79742,7.585089999999999,7.60073,5.0,900.60075,907.05781,910.17894,59.5,59.5
2018-07-03 04:25:00,854.6469999999999,-39.853,6.0,392.0,392.0,393.0,12137173.0,44885.0,202283.0,959955.0,1732.33629,13.18251,59.5,36.6,44.8,0.992,49.976000000000006,0.04987,1721.85101,4982.01123,36.0,93.52659,7.97687,7.45838,7.47458,7.5616,5.0,890.6170599999998,890.4915,907.69894,59.5,59.5
2018-07-03 04:30:00,848.061,-46.166000000000004,6.0,391.0,391.0,392.0,12137242.0,44885.0,202283.0,959959.0,1704.91777,13.03844,59.5,36.6,44.8,0.998,49.976000000000006,0.04987,1701.84117,4920.18555,35.0,93.52659,7.705719999999999,7.578869999999998,7.475389999999999,7.51703,5.0,864.1831199999998,857.51144,872.90594,59.5,59.5
2018-07-03 04:35:00,771.8660000000001,-31.063000000000002,6.0,391.0,390.0,392.0,12137312.0,44885.0,202283.0,959963.0,1648.26469,12.70628,60.5,36.6,44.8,0.998,49.976000000000006,0.04987,1655.81843,4636.9126,35.0,93.52659,7.3757899999999985,7.46068,7.45061,7.50058,5.0,799.1850599999998,817.87675,861.5291900000002,59.5,59.5
2018-07-03 04:40:00,760.19,47.747,6.0,392.0,391.0,394.0,12137376.0,44885.0,202284.0,959965.0,1640.941,12.50418,60.5,36.6,44.8,0.9990000000000001,49.976000000000006,0.04987,1630.80604,4380.6176799999985,35.0,93.52659,6.57487,7.23767,7.3552,7.43301,5.0,760.5058799999998,786.32844,815.42762,60.5,59.5
2018-07-03 04:45:00,736.9119999999999,-39.849000000000004,6.0,391.0,391.0,392.0,12137436.0,44885.0,202285.0,959967.0,1627.29924,12.39213,60.5,36.6,44.8,0.9990000000000001,49.976000000000006,0.04987,1616.79909,4313.17188,35.0,100.05118,7.53172,7.07835,7.15497,7.29805,5.0,742.2025,737.67975,769.43325,60.5,60.5
2018-07-03 04:50:00,881.3839999999999,-24.893,6.0,391.0,391.0,393.0,12137504.0,44885.0,202287.0,959968.0,1743.83185,13.28457,60.5,37.6,45.8,0.9990000000000001,49.976000000000006,0.04987,1733.85695,5046.08496,36.0,100.05118,8.02627,7.63477,7.301939999999999,7.20517,5.0,912.98569,928.64338,824.7013099999998,60.5,60.5
2018-07-03 04:55:00,799.138,14.052,6.0,391.0,392.0,392.0,12137573.0,44885.0,202288.0,959970.0,1660.2855,12.7543,60.5,37.6,45.8,0.997,49.976000000000006,0.04987,1661.82132,4582.95557,35.0,100.05118,7.31491,7.33977,7.2739,7.2370100000000015,5.0,809.3275,828.64444,836.45375,60.5,60.5
2018-07-03 05:00:00,818.1010000000001,-27.980999999999998,6.0,391.0,391.0,393.0,12137637.0,44885.0,202288.0,959973.0,1677.7241800000004,12.86636,60.5,37.6,45.8,0.997,49.976000000000006,0.04987,1675.82827,4721.21973,35.0,100.05118,7.28142,7.522589999999999,7.4345,7.34399,5.0,824.52575,814.02375,826.26856,60.5,60.5
2018-07-03 05:05:00,792.065,-34.652,6.0,392.0,391.0,393.0,12137704.0,44885.0,202288.0,959975.0,1698.59954,12.91038,60.5,37.6,45.8,0.997,49.976000000000006,0.04987,1688.8347199999996,4762.81152,35.0,100.05118,7.67133,7.518160000000001,7.50137,7.42927,5.0,839.54031,843.28719,829.50062,60.5,60.5
2018-07-03 05:10:00,660.555,-55.052,6.0,390.0,390.0,392.0,12137763.0,44885.0,202290.0,959978.0,1576.69425,12.06997,60.5,37.6,45.8,0.99,49.976000000000006,0.04987,1575.77888,4170.41113,35.0,100.05118,6.71811,6.6665100000000015,6.89549,7.20188,5.0,683.60875,685.00756,770.3688099999998,60.5,60.5
2018-07-03 05:15:00,646.538,195.52700000000002,6.0,392.0,391.0,394.0,12137814.0,44885.0,202297.0,959980.0,1561.04156,11.89588,60.5,37.6,45.8,0.9990000000000001,49.976000000000006,0.04987,1552.76751,3836.55347,36.0,100.05118,5.78529,6.17786,6.63877,6.90274,5.0,653.9515,633.76225,682.3905599999998,60.5,60.5
2018-07-03 05:20:00,673.3439999999999,235.892,6.0,395.0,393.0,396.0,12137869.0,44885.0,202304.0,959981.0,1566.11407,11.99993,60.5,37.6,45.8,0.9840000000000001,49.976000000000006,0.04987,1568.77548,4186.14844,35.0,100.05118,7.28112,6.6004,6.26544,6.62563,5.0,677.88062,672.41925,672.61331,60.5,60.5
2018-07-03 05:25:00,752.6439999999999,151.466,6.0,393.0,393.0,395.0,12137923.0,44885.0,202310.0,959983.0,1619.36049,12.43615,60.5,37.6,45.8,0.996,49.976000000000006,0.04987,1620.80112,4316.54395,35.0,100.05118,6.57797,6.5618300000000005,6.27524,6.30764,5.0,750.1116900000002,743.91688,690.63481,60.5,60.5
2018-07-03 05:30:00,731.7919999999999,74.486,6.0,393.0,391.0,393.0,12137984.0,44885.0,202311.0,959985.0,1602.13189,12.33009,60.5,37.6,45.8,0.9990000000000001,49.976000000000006,0.04987,1608.79518,4383.98975,35.0,91.35173,7.21615,7.20985,6.8902199999999985,6.52037,5.0,733.44262,738.58694,731.69438,60.5,60.5
2018-07-03 05:35:00,785.0010000000001,-40.202,6.0,391.0,391.0,392.0,12138048.0,44885.0,202312.0,959987.0,1671.94637,12.84635,60.5,37.6,45.8,0.9990000000000001,49.976000000000006,0.04987,1673.82726,4730.21289,35.0,91.35173,7.43633,7.58125,7.3697300000000014,6.985239999999999,5.0,821.4820599999998,829.64588,784.63781,60.5,60.5
2018-07-03 05:40:00,775.948,-44.261,6.0,390.0,389.0,391.0,12138110.0,44885.0,202312.0,959990.0,1662.88189,12.78032,60.5,37.6,45.8,0.997,49.976000000000006,0.04987,1670.82589,4649.27734,35.0,91.35173,7.58015,7.34153,7.05967,7.13156,5.0,812.91981,804.4795,794.52569,60.5,60.5
2018-07-03 05:45:00,773.775,-41.123999999999995,6.0,391.0,390.0,391.0,12138176.0,44885.0,202312.0,959994.0,1662.62677,12.81433,60.5,38.6,45.8,0.99,49.976000000000006,0.04987,1670.82589,4721.21973,35.0,91.35173,6.22959,6.59184,7.01386,7.11578,5.0,816.97475,821.96931,810.15462,60.5,60.5
2018-07-03 05:50:00,621.261,-23.823,6.0,390.0,390.0,391.0,12138233.0,44885.0,202316.0,959997.0,1553.3728,11.81384,60.5,38.6,45.8,0.993,49.976000000000006,0.04987,1542.76244,3998.42358,35.0,91.35173,6.59333,6.61694,6.56687,6.81612,5.0,642.9055,647.3115,742.8611900000002,60.5,60.5
2018-07-03 05:55:00,562.691,-66.65100000000001,6.0,389.0,389.0,390.0,12138286.0,44885.0,202323.0,959999.0,1496.13456,11.48168,60.5,38.6,45.8,0.988,49.976000000000006,0.04987,1498.74072,3734.26001,35.0,91.35173,6.23406,6.4896699999999985,6.37835,6.57207,5.0,588.26219,601.59181,672.49925,60.5,60.5
2018-07-03 06:00:00,454.341,308.157,6.0,395.0,395.0,396.0,12138328.0,44885.0,202326.0,960003.0,1375.7449800000004,10.57723,60.5,38.6,45.8,0.737,49.976000000000006,0.04987,1382.68336,3176.70654,33.0,91.35173,6.04185,6.11978,5.91821,6.28233,5.0,465.30741,476.52775,571.9565,60.5,60.5
2018-07-03 06:05:00,565.23,56.838,6.0,393.0,393.0,393.0,12138369.0,44885.0,202330.0,960006.0,1520.11626,11.56572,60.5,38.6,45.8,0.997,49.976000000000006,0.04987,1510.7468,3779.22412,34.0,91.35173,5.38046,5.0007199999999985,5.65953,6.05242,5.0,602.8145,588.05256,548.86325,60.5,60.5
2018-07-03 06:10:00,600.747,113.568,6.0,391.0,391.0,392.0,12138419.0,44885.0,202336.0,960007.0,1512.68761,11.64375,60.5,38.6,45.8,0.9990000000000001,49.976000000000006,0.04987,1521.75223,3901.75098,38.0,91.35173,5.43841,6.0689,5.83935,5.89795,5.0,611.96794,630.9105599999998,594.38644,60.5,60.5
2018-07-03 06:15:00,645.102,25.17,6.0,393.0,393.0,394.0,12138471.0,44885.0,202343.0,960008.0,1562.85743,12.00793,60.5,38.6,45.8,0.9990000000000001,49.976000000000006,0.04987,1563.77295,4093.9721700000014,36.0,91.35173,6.7483,5.96048,5.96529,5.89608,5.0,670.36869,660.188,630.51819,60.5,60.5
2018-07-03 06:20:00,679.1080000000001,254.58,6.0,396.0,396.0,397.0,12138524.0,44885.0,202350.0,960008.0,1562.22707,11.96591,60.5,38.6,45.8,0.938,49.976000000000006,0.04987,1562.77244,4109.709470000002,37.0,84.82715,6.28151,6.98728,6.78752,6.2568,5.0,668.23006,656.8365,640.1465,60.5,60.5
2018-07-03 06:25:00,678.195,23.325,6.0,393.0,393.0,394.0,12138580.0,44885.0,202355.0,960009.0,1592.54215,12.19002,60.5,38.6,45.8,0.996,49.976000000000006,0.04987,1594.78823,4222.11963,36.0,84.82715,7.0053600000000005,6.9920100000000005,6.860289999999999,6.6219199999999985,5.0,701.12994,688.672,674.32888,60.5,60.5
2018-07-03 06:30:00,739.096,25.776,6.0,394.0,394.0,395.0,12138641.0,44885.0,202357.0,960010.0,1608.94519,12.39613,60.5,38.6,45.8,0.9990000000000001,49.976000000000006,0.04987,1617.7996,4325.53662,35.0,84.82715,7.2139999999999995,7.11757,7.0559,6.87688,5.0,745.37669,755.85581,723.48538,60.5,60.5
2018-07-03 06:35:00,663.7560000000001,-19.706,6.0,390.0,390.0,392.0,12138699.0,44885.0,202361.0,960012.0,1587.6198,12.08397,60.5,37.6,45.8,0.993,49.976000000000006,0.04987,1577.7799,4177.1557600000015,36.0,84.82715,6.62895,6.89235,6.66122,6.80862,5.0,683.8889999999999,687.24562,715.83056,60.5,60.5
2018-07-03 06:40:00,542.331,-44.093999999999994,6.0,390.0,389.0,391.0,12138750.0,44885.0,202365.0,960015.0,1477.31517,11.39163,60.5,37.6,45.8,0.998,49.976000000000006,0.04987,1484.7337699999996,3624.09839,35.0,84.82715,6.55612,6.3167800000000005,6.3023,6.63455,5.0,574.96319,588.4273099999998,659.576,60.5,60.5
2018-07-03 06:45:00,454.69699999999995,19.637,6.0,390.0,389.0,391.0,12138793.0,44885.0,202368.0,960018.0,1390.12207,10.69529,59.5,37.6,45.8,0.996,49.976000000000006,0.04987,1395.68981,3223.9187,34.0,84.82715,6.0812800000000005,6.00502,5.96575,6.32361,5.0,475.09134000000006,494.64141,574.24231,60.5,60.5
2018-07-03 06:50:00,373.18300000000005,-7.962999999999999,6.0,390.0,389.0,391.0,12138828.0,44885.0,202372.0,960020.0,1317.78642,10.08699,59.5,37.6,44.8,0.995,49.976000000000006,0.04987,1316.65077,2926.03247,34.0,84.82715,5.84791,6.03852,5.83959,6.07643,5.0,398.40906,396.88903,488.00478,59.5,60.5
2018-07-03 06:55:00,417.911,121.38799999999999,6.0,393.0,392.0,394.0,12138860.0,44885.0,202377.0,960021.0,1361.99825,10.36913,59.5,37.6,44.8,0.987,49.976000000000006,0.04987,1352.66859,3046.31104,35.0,91.35173,6.50862,6.4168,6.138330000000002,6.0620400000000005,5.0,432.02525,434.03856,441.85422,59.5,59.5
