,date,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
34604,2018-07-25 03:38:00.000,1575.28351,12.05796,57.8,41.0,51.4,6.6017100000000015,680.71938,6,0.8931794289013677
34609,2018-07-25 03:43:00.000,1554.76838,11.9339,57.8,41.0,51.4,6.6447699999999985,660.7710599999998,6,0.7129265160769197
34614,2018-07-25 03:48:00.000,1578.94543,12.07597,57.8,41.0,51.4,6.923260000000001,683.8660000000001,6,0.9899600045857115
34619,2018-07-25 03:53:00.000,1564.61338,12.05396,57.8,41.0,51.4,6.53924,673.22681,6,0.891029141009951
34624,2018-07-25 03:58:00.000,1555.38373,11.86186,58.8,41.0,51.4,7.00921,646.6243099999998,6,0.8718032810993319
34629,2018-07-25 04:03:00.000,1527.89013,11.74781,58.8,41.0,50.4,7.1071300000000015,630.77688,6,0.9826049986165779
34634,2018-07-25 04:09:00.000,1555.50371,11.97392,58.8,41.0,50.4,7.105339999999999,667.70756,6,1.1462358545769669
34639,2018-07-25 04:14:00.000,1547.6250300000004,11.91989,58.8,41.0,50.4,6.51789,663.49587,6,0.8473037603153794
34644,2018-07-25 04:19:00.000,1571.53165,12.02594,58.8,41.0,50.4,7.23681,678.75625,6,1.4341878552512943
34649,2018-07-25 04:24:00.000,1514.02342,11.61574,58.8,41.0,50.4,6.76375,608.29425,6,0.2888874556207091
34654,2018-07-25 04:29:00.000,1524.19832,11.69578,58.8,41.0,50.4,6.57045,620.76162,6,0.5018346394676866
34659,2018-07-25 04:34:00.000,1465.38431,11.26357,58.8,41.0,50.4,5.82434,555.58956,9,0.8007324620145445
34664,2018-07-25 04:39:00.000,1511.50196,11.51369,58.8,41.0,49.4,6.34373,590.79362,6,0.8584854774537025
34669,2018-07-25 04:44:00.000,1511.02175,11.64375,58.8,41.0,49.4,6.4429300000000005,616.10231,6,0.7085405271907627
34674,2018-07-25 04:49:00.000,1625.81357,12.51619,58.8,41.0,49.4,6.82292,761.26788,0,0.8856518937662637
34679,2018-07-25 04:54:00.000,1739.8999399999998,13.40462,59.8,41.0,49.4,7.07154,943.18188,0,1.1868652721185464
34684,2018-07-25 04:59:00.000,1721.71106,13.23854,59.8,41.0,49.4,7.632339999999999,905.04988,10,0.5294996082488888
34689,2018-07-25 05:04:00.000,1743.4117,13.29057,59.8,41.0,49.4,7.2984399999999985,913.4985,10,1.1370613689426041
34694,2018-07-25 05:09:00.000,1685.48303,12.90038,59.8,41.0,49.4,7.89491,834.66688,10,0.23813750113828966
34699,2018-07-25 05:14:00.000,1483.3032,11.40564,60.8,41.0,49.4,5.6604,576.85125,9,0.9410531796231959
34704,2018-07-25 05:19:00.000,1441.65744,11.03145,60.8,41.0,49.4,5.83425,522.9492799999998,9,0.5646588506378599
34709,2018-07-25 05:24:00.000,1322.60366,10.14701,59.8,41.0,49.4,6.08567,406.57322,9,0.9754236197022959
34714,2018-07-25 05:29:00.000,1294.25461,9.9109,59.8,41.0,49.4,5.73428,377.75309,9,0.7013460651451923
34719,2018-07-25 05:34:00.000,1240.7231800000004,9.53871,59.8,41.0,49.4,5.00465,335.03859,2,0.43999475746969097
34724,2018-07-25 05:39:00.000,1253.16428,9.52471,58.8,41.0,49.4,5.10217,336.39394,2,0.5706264969129019
34729,2018-07-25 05:44:00.000,1197.42687,9.18654,58.8,41.0,49.4,4.5446,302.49091,2,1.169923310361405
34734,2018-07-25 05:49:00.000,1145.26099,8.83437,57.8,40.0,48.4,5.02016,268.81588,2,0.2528951224100384
34739,2018-07-25 05:54:00.000,1205.12565,9.17854,57.8,40.0,48.4,4.7455,300.24622,2,0.6221818893184432
34744,2018-07-25 05:59:00.000,1292.52883,9.86287,57.8,40.0,48.4,5.27165,373.29941,2,1.1488217690775002
34749,2018-07-25 06:04:00.000,1276.41094,9.80885,57.8,40.0,47.4,4.88557,367.13469,2,0.7777039837167233
34754,2018-07-25 06:09:00.000,1273.22923,9.79084,57.8,39.0,47.4,5.27529,365.41628,2,1.1041719854201377
34759,2018-07-25 06:14:00.000,1237.7218,9.52671,56.8,39.0,47.4,4.98842,335.37659,2,0.4360777946689817
34764,2018-07-25 06:19:00.000,1247.73168,9.48869,56.8,39.0,46.4,5.65813,331.81459,9,1.0839184164205282
34769,2018-07-25 06:24:00.000,1290.74299,9.88088,56.8,39.0,46.4,4.68336,375.86153,2,1.1403326699151126
34774,2018-07-25 06:29:00.000,1302.94399,9.92491,56.8,39.0,46.4,4.8940800000000015,380.45294,2,0.8963700294139446
34779,2018-07-25 06:34:00.000,1313.7494,10.08699,56.8,39.0,46.4,5.59724,397.116,9,0.6034850734337794
34784,2018-07-25 06:39:00.000,1359.19178,10.40114,56.8,38.0,46.4,5.65345,440.18178,9,0.23301444718738695
34789,2018-07-25 06:44:00.000,1324.22462,10.17103,56.8,38.0,46.4,5.20837,409.22803,2,1.3219299317260214
34794,2018-07-25 06:49:00.000,1271.21831,9.67078,56.8,38.0,45.4,5.33645,351.43175,2,1.160450427046912
34799,2018-07-25 06:54:00.000,1288.28174,9.90089,55.8,38.0,45.4,5.6485,376.12522,9,0.7285308648631337
34804,2018-07-25 06:59:00.000,1331.17292,10.20905,55.8,38.0,45.4,5.41015,412.49809,9,0.8127391791124616
34809,2018-07-25 07:04:00.000,1357.46601,10.34311,55.8,38.0,45.4,5.4273,429.53691,9,0.7144635666752188
34814,2018-07-25 07:10:00.000,1336.36556,10.21305,55.8,38.0,45.4,4.5435,414.46847,2,1.6757878664835673
34819,2018-07-25 07:15:00.000,1336.14032,10.24306,55.8,38.0,45.4,5.12794,416.11475,2,1.2918597557137506
34825,2018-07-25 07:21:00.000,1423.85882,10.96742,55.8,38.0,45.4,5.08905,510.80699999999996,9,1.4914943046001634
34830,2018-07-25 07:26:00.000,1458.07564,11.15951,55.8,38.0,45.4,5.94386,541.58625,9,0.8348841331758271
34835,2018-07-25 07:31:00.000,1457.41539,11.22955,55.8,38.0,45.4,6.4145,548.1573099999998,6,0.7203487448012301
34840,2018-07-25 07:36:00.000,1376.33029,10.5272,55.8,38.0,45.4,5.37986,453.65703,9,0.7726479994794777
34845,2018-07-25 07:41:00.000,1338.91675,10.26307,55.8,38.0,45.4,5.74607,420.07453,9,0.3605915091811024
34850,2018-07-25 07:46:00.000,1347.66605,10.3271,55.8,38.0,45.4,5.54213,427.08431,9,0.49282710271082986
34855,2018-07-25 07:51:00.000,1312.21854,10.10299,55.8,38.0,45.4,5.62421,401.07628,9,0.5483604019288937
34860,2018-07-25 07:56:00.000,1281.27323,9.82886,55.8,38.0,45.4,5.327380000000002,367.65375,2,1.2282080022171897
34865,2018-07-25 08:01:00.000,1232.60425,9.48869,55.8,38.0,45.4,5.14275,328.68409,2,0.5973155608785702
34870,2018-07-25 08:06:00.000,1116.85201,8.582239999999999,55.8,38.0,45.4,4.05571,245.49355,14,0.8292265881791268
34875,2018-07-25 08:11:00.000,1122.73493,8.59625,55.8,38.0,45.4,4.98166,248.65186,2,0.4108261461252523
34880,2018-07-25 08:16:00.000,1173.8952,8.972430000000003,54.8,38.0,45.4,5.3852400000000005,279.23778,2,1.138488741574501
34885,2018-07-25 08:21:00.000,1112.89007,8.5062,54.8,38.0,44.4,4.32907,239.73183,14,1.2014444515387943
34890,2018-07-25 08:26:00.000,1106.06168,8.43017,54.8,38.0,44.4,3.95784,173.69099999999997,14,0.21743517830577733
34895,2018-07-25 08:31:00.000,1100.67399,8.45018,53.8,38.0,44.4,4.84588,172.46175,2,1.1999037010512656
34900,2018-07-25 08:36:00.000,1098.94814,8.41416,53.8,38.0,44.4,3.74317,166.94003,14,0.8760535684033018
34905,2018-07-25 08:41:00.000,1094.29585,8.43217,53.8,38.0,44.4,4.92481,229.78831,2,0.6062113581482205
34910,2018-07-25 08:46:00.000,1126.5618,8.65828,53.8,38.0,44.4,5.90386,251.79883,9,1.787428163336829
34915,2018-07-25 08:51:00.000,1123.12512,8.55223,53.8,38.0,44.4,4.70149,242.07297000000003,2,0.8749503547933161
34920,2018-07-25 08:56:00.000,1270.36285,9.73081,53.8,38.0,44.4,4.96587,356.60699999999997,2,0.639901225758732
34925,2018-07-25 09:01:00.000,1188.24234,9.16053,53.8,38.0,44.4,4.9271,300.01706,2,0.1490419073126742
34930,2018-07-25 09:06:00.000,1265.26031,9.67878,53.8,38.0,44.4,5.80456,355.34222,9,0.9081569782454216
34935,2018-07-25 09:11:00.000,1217.9419300000004,9.32061,53.8,38.0,44.4,5.8745699999999985,312.9532200000001,9,1.2859894346678136
34940,2018-07-25 09:16:00.000,1371.2427699999996,10.47918,53.8,38.0,44.4,6.15238,443.67412,9,1.0245697561210223
34945,2018-07-25 09:21:00.000,1541.84707,11.85986,53.8,38.0,44.4,7.1261600000000005,639.96206,6,1.055561891710278
34950,2018-07-25 09:26:00.000,1481.29213,11.39763,53.8,38.0,44.4,5.45766,573.24175,9,1.0787696440033803
34955,2018-07-25 09:31:00.000,1425.10439,10.96742,54.8,38.0,44.4,6.3665400000000005,520.07775,6,0.9083621025588602
34960,2018-07-25 09:36:00.000,1547.77504,11.78582,54.8,38.0,44.4,7.36425,643.4449400000002,6,1.5540546277426797
34965,2018-07-25 09:41:00.000,1296.95611,9.92691,55.8,38.0,44.4,5.70045,383.59397,9,0.6524584763675603
34970,2018-07-25 09:46:00.000,1450.07669,11.09749,55.8,38.0,44.4,6.30991,528.63219,6,0.9948923796667949
34975,2018-07-25 09:51:00.000,1454.30876,11.18553,55.8,38.0,44.4,5.0913900000000005,549.30112,9,1.5987143099002195
34980,2018-07-25 09:56:00.000,1453.97856,11.16352,55.8,38.0,45.4,6.03191,542.1854400000002,9,0.9799667317409809
34985,2018-07-25 10:01:00.000,1531.91227,11.81584,55.8,38.0,45.4,7.2351800000000015,641.7346299999998,6,1.2805115652410453
34990,2018-07-25 10:07:00.000,1581.91692,12.03995,56.8,39.0,45.4,6.3205800000000005,682.62094,6,1.2505371527538964
34995,2018-07-25 10:12:00.000,1688.67961,12.86836,56.8,39.0,45.4,7.60399,825.86738,10,0.4378178112739523
35000,2018-07-25 10:17:00.000,1643.94253,12.56821,56.8,39.0,46.4,5.89802,786.11956,0,1.5628905623946248
35005,2018-07-25 10:22:00.000,1510.87174,11.65776,57.8,39.0,46.4,6.9111600000000015,615.8138799999998,6,0.5437893640494489
35010,2018-07-25 10:27:00.000,1695.89819,12.97441,57.8,40.0,46.4,7.64451,847.93275,10,0.31459256181038797
35015,2018-07-25 10:32:00.000,1470.06656,11.22755,58.8,40.0,47.4,5.41092,557.2585,9,1.040529208126731
35020,2018-07-25 10:37:00.000,1731.9760600000004,13.204529999999998,58.8,40.0,47.4,7.45385,907.99262,10,0.8305921804604577
35025,2018-07-25 10:42:00.000,1748.49923,13.394620000000002,58.8,41.0,48.4,7.4127399999999986,1028.3945,11,1.3485428156031178
35030,2018-07-25 10:47:00.000,1740.3951600000007,13.33459,59.8,41.0,48.4,7.2999,936.15862,10,1.2134918516344904
35035,2018-07-25 10:52:00.000,1761.12037,13.44064,59.8,41.0,48.4,7.02485,1275.39838,11,1.7952213414696436
35040,2018-07-25 10:57:00.000,1751.90588,13.3606,60.8,42.0,49.4,6.41582,918.69431,0,0.5750780823256683
35045,2018-07-25 11:02:00.000,1745.90298,13.38262,60.8,42.0,49.4,6.6989899999999984,1053.79063,0,1.469142229945794
35050,2018-07-25 11:07:00.000,1712.79645,13.01043,60.8,43.0,50.4,8.16315,831.94488,10,0.7794405432666865
35055,2018-07-25 11:12:00.000,1256.496,9.62676,60.8,43.0,50.4,5.37826,349.2911200000001,2,1.2506100115644805
35060,2018-07-25 11:17:00.000,1534.23838,11.76581,60.8,43.0,50.4,6.46702,606.30781,6,0.6251322931463743
35065,2018-07-25 11:22:00.000,1673.44706,12.81233,60.8,43.0,50.4,7.18848,831.7655599999998,0,1.2742478890912758
35070,2018-07-25 11:27:00.000,1757.6836899999996,13.43264,61.8,43.0,51.4,8.39038,1407.96112,8,0.6047441786010002
35075,2018-07-25 11:32:00.000,1760.14508,13.5527,61.8,44.0,51.4,7.6611600000000015,1188.30338,11,0.2967923931982771
35080,2018-07-25 11:37:00.000,1743.7268800000004,13.44064,61.8,44.0,51.4,8.9945,1798.5410000000002,1,0.914816176184821
35085,2018-07-25 11:42:00.000,1763.04135,13.41063,62.8,45.0,52.4,7.87688,963.15069,10,0.8545522379985512
35090,2018-07-25 11:47:00.000,1760.61013,13.43064,62.8,45.0,52.4,9.12376,1188.29588,8,1.6081432098286295
35095,2018-07-25 11:52:00.000,1585.57869,12.09798,62.8,46.0,52.4,8.71123,657.8113099999998,10,2.3850846730835684
35100,2018-07-25 11:57:00.000,1625.1383,12.47417,62.8,47.0,53.4,7.61371,764.0614400000002,10,0.7431238049600856
35105,2018-07-25 12:02:00.000,1759.15449,13.40262,62.8,48.0,53.4,7.98458,1074.28138,11,0.8481457389988983
35110,2018-07-25 12:07:00.000,1573.66285,12.03595,62.8,50.0,53.4,7.91835,665.86944,10,1.3919779256536304
35115,2018-07-25 12:12:00.000,1726.49828,13.13849,62.8,51.0,53.4,7.241739999999999,872.555,10,1.1658416178794058
35120,2018-07-25 12:17:00.000,1753.8867699999996,13.49267,62.8,53.0,54.4,7.869280000000002,1218.112,11,0.3815110776835947
35125,2018-07-25 12:22:00.000,1581.06147,12.00994,62.8,54.0,54.4,7.60153,669.9155599999998,10,1.3976235873138885
35130,2018-07-25 12:27:00.000,1754.21712,13.37461,62.8,56.0,54.4,7.75011,1121.6778800000004,11,0.39314584865196806
35135,2018-07-25 12:32:00.000,1445.94958,11.04946,62.8,58.0,54.4,5.99566,535.20469,9,0.8795220281196929
35140,2018-07-25 12:37:00.000,1381.77805,10.57123,62.8,59.0,54.4,6.09455,455.02475,9,0.8813016100782459
35145,2018-07-25 12:42:00.000,1740.7553899999998,13.41063,62.8,60.0,54.4,7.304880000000002,1066.02675,11,1.3037172504538717
35150,2018-07-25 12:47:00.000,1474.9289999999999,11.31959,63.8,62.0,54.4,6.5888100000000005,551.1709400000002,6,0.34977731166846243
35155,2018-07-25 12:52:00.000,1438.1458300000004,11.02345,63.8,63.0,54.4,6.14047,519.43669,9,1.0877924753727144
35160,2018-07-25 12:57:00.000,1581.0915,12.04595,63.8,63.0,54.4,6.8406,676.71888,6,0.8641334108584153
35165,2018-07-25 13:02:00.000,1337.92616,10.24306,63.8,64.0,54.4,6.76624,419.45981,6,1.247073351813593
35170,2018-07-25 13:08:00.000,1702.3664199999996,13.05045,63.8,64.0,54.4,7.10809,850.1868800000002,0,1.0897022828422986
35175,2018-07-25 13:13:00.000,1612.18681,12.3481,63.8,65.0,54.4,5.27119,743.8038799999998,9,2.5178238654851093
35180,2018-07-25 13:18:00.000,1565.52875,11.98192,63.8,65.0,54.4,6.992189999999999,655.9105,6,0.8962552256253459
35185,2018-07-25 13:23:00.000,1743.8618800000004,13.3626,63.8,65.0,54.4,8.70863,1327.12162,8,0.31233685689141405
35190,2018-07-25 13:28:00.000,1460.49184,11.21354,63.8,65.0,54.4,5.68302,551.12962,9,0.725539528246635
35195,2018-07-25 13:33:00.000,1560.23115,11.91389,63.8,65.0,55.4,4.56062,674.6665,9,3.173808317400761
35200,2018-07-25 13:38:00.000,1581.52666,12.20203,63.8,66.0,55.4,4.91475,714.1954400000002,9,2.762375815737628
35205,2018-07-25 13:43:00.000,1716.0681,13.05845,63.8,66.0,55.4,8.43715,856.14956,10,1.3396055622976233
35210,2018-07-25 13:48:00.000,1740.72522,13.3506,63.8,66.0,55.4,7.096210000000001,1209.35512,11,1.49451173911058
35215,2018-07-25 13:53:00.000,1436.35999,10.96142,63.8,67.0,55.4,7.32867,513.62097,6,1.4560244248121863
35220,2018-07-25 13:58:00.000,1564.26802,12.06396,63.8,67.0,55.4,5.85116,682.77862,9,1.8296082027827048
35225,2018-07-25 14:03:00.000,1657.56913,12.62424,63.8,67.0,55.4,6.667680000000002,787.215,0,0.568473017710968
35230,2018-07-25 14:08:00.000,1700.34048,13.13249,63.8,67.0,55.4,6.39363,890.6841199999999,0,0.47658525115901734
35235,2018-07-25 14:13:00.000,1512.88267,11.59973,63.8,67.0,55.4,6.6684199999999985,602.92719,6,0.2565088139957756
35240,2018-07-25 14:18:00.000,1587.40958,12.11399,63.8,67.0,55.4,6.10846,693.97125,6,1.6792882751949116
35245,2018-07-25 14:23:00.000,1758.3889800000004,13.41063,63.8,67.0,55.4,7.53689,956.97612,10,0.9573981843931115
35250,2018-07-25 14:28:00.000,1653.4273,12.65626,63.8,67.0,55.4,7.33985,804.28481,10,1.0089089775225017
35255,2018-07-25 14:33:00.000,1335.42016,10.27108,63.8,67.0,55.4,4.9090099999999985,424.75447,2,1.313126093815442
35260,2018-07-25 14:38:00.000,1534.47834,11.80183,62.8,67.0,55.4,7.57788,627.8643099999998,10,1.7110726303987271
35265,2018-07-25 14:43:00.000,1697.3388100000002,12.97241,63.8,67.0,55.4,6.967860000000001,861.26762,0,0.7918992949220529
35270,2018-07-25 14:48:00.000,1469.73651,11.23555,63.8,66.0,55.4,5.13625,554.9240599999998,9,1.5288448604141225
35275,2018-07-25 14:53:00.000,1636.87396,12.56821,63.8,66.0,55.4,6.6093899999999985,770.6145,0,0.6710011343341541
35280,2018-07-25 14:58:00.000,1402.6082199999996,10.7133,62.8,66.0,55.4,6.84295,462.10900000000004,6,0.9423372196322211
35285,2018-07-25 15:03:00.000,1649.31506,12.63224,62.8,66.0,55.4,8.00117,775.0269999999999,10,0.7044661110003302
35290,2018-07-25 15:08:00.000,1456.2898,11.08548,62.8,66.0,55.4,7.91375,520.6338400000002,10,2.4579861382882653
35295,2018-07-25 15:13:00.000,1696.6185,13.01043,62.8,66.0,55.4,6.63535,858.4255,0,0.09229645051362335
35300,2018-07-25 15:18:00.000,1617.72466,12.43214,62.8,66.0,55.4,8.15211,756.19731,10,1.02046341719061
35305,2018-07-25 15:23:00.000,1738.39925,13.3446,62.8,66.0,55.4,8.727839999999999,1010.86625,10,2.280966968376621
35310,2018-07-25 15:28:00.000,1423.24348,10.9254,62.8,66.0,55.4,6.11756,505.30766,9,0.9941682374581555
35315,2018-07-25 15:33:00.000,1746.35316,13.46065,62.8,66.0,55.4,9.17046,1407.69988,8,1.092837361681953
35320,2018-07-25 15:38:00.000,1526.05939,11.66577,62.8,66.0,55.4,8.67605,600.68919,10,2.6083344319822137
35325,2018-07-25 15:43:00.000,1760.98537,13.40462,63.8,67.0,55.4,7.9989,974.38112,10,1.0140264513082098
35330,2018-07-25 15:48:00.000,1770.1998600000004,13.496670000000002,63.8,67.0,55.4,7.89907,1023.54225,11,1.1468961421545742
35335,2018-07-25 15:53:00.000,1755.86782,13.36461,63.8,67.0,55.4,9.52125,1771.68912,1,1.0586711768049273
35340,2018-07-25 15:58:00.000,1709.56998,13.13649,63.8,68.0,55.4,7.11596,871.7525,0,1.1072631146738536
35345,2018-07-25 16:03:00.000,1765.74285,13.44464,63.8,68.0,55.4,7.98097,1072.2475,11,0.8579318330657844
35350,2018-07-25 16:09:00.000,1598.98021,12.148,63.8,68.0,55.4,8.51982,669.65437,10,2.0197924148340944
35355,2018-07-25 16:14:00.000,1735.1276,13.36861,64.8,68.0,55.4,6.52262,930.31581,0,0.5464291576651374
35360,2018-07-25 16:19:00.000,1747.11852,13.298570000000002,64.8,69.0,55.4,8.946060000000003,1205.6375,8,1.3106120434466921
35365,2018-07-25 16:24:00.000,1613.28223,12.35611,64.8,69.0,55.4,7.06026,738.70838,0,1.3414444969647297
35370,2018-07-25 16:29:00.000,1756.1679800000004,13.42063,64.8,70.0,56.4,9.43817,1838.2925,7,1.361583411908107
35375,2018-07-25 16:34:00.000,1669.69519,12.87436,65.8,70.0,56.4,7.12692,837.64512,0,1.1392801871325757
35380,2018-07-25 16:39:00.000,1753.9019399999993,13.38262,65.8,70.0,56.4,8.48488,1381.94012,8,0.353318120392857
35385,2018-07-25 16:44:00.000,1586.08893,12.19002,65.8,71.0,56.4,5.73481,704.66225,9,1.9818928926789665
35390,2018-07-25 16:49:00.000,1761.7207,13.49267,65.8,71.0,56.4,7.47007,1224.713,11,0.7823934107505561
35395,2018-07-25 16:54:00.000,1750.0749899999996,13.43864,65.8,71.0,56.4,7.97279,974.28844,10,0.9918019321562259
35400,2018-07-25 16:59:00.000,1765.33743,13.422629999999998,65.8,71.0,56.4,7.678999999999999,1005.30231,10,1.1753052107937336
35405,2018-07-25 17:04:00.000,1753.36167,13.44264,65.8,71.0,57.4,8.29359,1189.33437,11,1.0741896635710002
35410,2018-07-25 17:09:00.000,1748.9193699999996,13.422629999999998,65.8,71.0,57.4,8.85285,1192.73788,8,1.3240137704357766
35415,2018-07-25 17:14:00.000,1741.0555600000002,13.3446,65.8,71.0,58.4,7.94124,933.79469,10,0.6904620228545858
35420,2018-07-25 17:19:00.000,1737.43869,13.3606,66.8,71.0,58.4,9.15207,1452.48,8,1.1873825793074415
35425,2018-07-25 17:24:00.000,1729.15458,13.1485,66.8,71.0,58.4,6.22904,880.64031,0,0.7797117690829868
35430,2018-07-25 17:29:00.000,1755.4026199999996,13.422629999999998,66.8,71.0,58.4,10.10657,1983.39788,7,1.0344886169961767
35435,2018-07-25 17:34:00.000,1742.9763899999996,13.36861,66.8,71.0,59.4,7.32322,1087.69275,11,1.1772260445202933
35440,2018-07-25 17:39:00.000,1749.32465,13.406629999999998,66.8,71.0,59.4,7.76588,1315.7565,11,1.0791195708533536
35445,2018-07-25 17:44:00.000,1764.67718,13.45065,66.8,71.0,59.4,9.41552,1629.06088,1,0.6366935514552907
35450,2018-07-25 17:49:00.000,1754.80244,13.44264,67.8,71.0,60.4,8.59714,1508.23262,8,1.0227159984925518
35455,2018-07-25 17:54:00.000,1738.9845699999996,13.39662,67.8,71.0,60.4,8.78226,1842.02488,1,1.3316218203198227
35460,2018-07-25 17:59:00.000,1739.77982,13.38862,67.8,71.0,60.4,7.860760000000001,1238.19675,11,0.5160386095555317
35465,2018-07-25 18:04:00.000,1756.43812,13.44865,67.8,71.0,61.4,8.169839999999999,1224.19825,11,0.8935184130202406
35470,2018-07-25 18:09:00.000,1751.71082,13.43464,67.8,71.0,61.4,9.14918,1665.4561199999996,1,0.08219905913669362
35475,2018-07-25 18:14:00.000,1754.6673,13.43264,67.8,71.0,62.4,7.80428,1015.69344,11,1.1828335646493084
35480,2018-07-25 18:19:00.000,1753.25656,13.43864,67.8,70.0,62.4,9.86006,1698.0293800000004,1,1.4422428618763994
35485,2018-07-25 18:24:00.000,1755.80775,13.44665,67.8,70.0,63.4,7.8578100000000015,1103.4265,11,0.5410655505981306
35490,2018-07-25 18:29:00.000,1779.57953,13.52869,67.8,70.0,63.4,9.76208,1668.0555,1,1.241043645519376
35495,2018-07-25 18:34:00.000,1753.0014399999998,13.42664,68.8,70.0,64.4,9.15695,1531.24438,1,0.9128430152875824
35500,2018-07-25 18:39:00.000,1745.75283,13.43064,68.8,69.0,65.4,8.852739999999997,1753.88638,1,0.7595687298615101
35505,2018-07-25 18:44:00.000,1744.7173300000004,13.45465,68.8,69.0,67.4,9.14949,1692.53625,1,0.19555604818745978
35510,2018-07-25 18:49:00.000,1752.31101,13.3526,68.8,69.0,69.4,7.841539999999998,1368.06888,11,1.4760703208918924
35515,2018-07-25 18:54:00.000,1757.93881,13.38862,68.8,68.0,71.4,9.06713,1549.36512,1,0.7892041317030289
35520,2018-07-25 18:59:00.000,1739.23969,13.40262,68.8,68.0,74.4,9.71045,2024.40188,7,0.3379759910169207
35525,2018-07-25 19:04:00.000,1744.37226,13.45065,68.8,67.0,76.4,9.11022,2001.08875,7,1.3341198694142347
35530,2018-07-25 19:10:00.000,1745.6028199999996,13.40262,68.8,67.0,78.4,8.61242,1463.6091199999996,8,0.6993323860633572
35535,2018-07-25 19:15:00.000,1745.28763,13.406629999999998,68.8,66.0,79.4,8.83125,1289.92175,8,0.6670373184390803
35540,2018-07-25 19:20:00.000,1756.67822,13.45865,68.8,65.0,80.4,9.69672,1994.65738,7,0.0964730549293692
35545,2018-07-25 19:25:00.000,1753.5565800000004,13.44064,68.8,64.0,81.4,7.345269999999998,1275.4111300000004,11,1.2186797941156482
35550,2018-07-25 19:30:00.000,1753.45176,13.43064,68.8,64.0,82.4,7.45782,1490.8546199999996,11,2.497901634507438
35555,2018-07-25 19:35:00.000,1753.18148,13.41863,68.8,63.0,83.4,7.49661,1166.86337,11,0.6223827419415913
35560,2018-07-25 19:40:00.000,1755.35758,13.45265,68.8,61.0,84.4,9.88302,2058.0215,7,0.7897950108727674
35565,2018-07-25 19:45:00.000,1749.11443,13.41663,68.8,60.0,84.4,8.88004,1981.3655,7,1.8741302781294589
35570,2018-07-25 19:50:00.000,1747.9888399999998,13.46866,69.8,60.0,85.4,9.98942,1849.63675,7,1.3762508399416686
35575,2018-07-25 19:55:00.000,1749.36955,13.39262,69.8,59.0,85.4,9.27209,1778.80362,1,0.8201968401946959
35580,2018-07-25 20:00:00.000,1749.84976,13.38862,69.8,58.0,85.4,10.3352,2058.2275,3,1.2939961561156834
35585,2018-07-25 20:05:00.000,1742.31614,13.33859,69.8,58.0,85.4,9.63741,1939.85412,7,0.39653033075291133
35590,2018-07-25 20:10:00.000,1747.95881,13.40262,69.8,57.0,86.4,9.28621,1592.444,1,0.6020344386673021
35595,2018-07-25 20:15:00.000,1764.7672699999996,13.45065,69.8,56.0,86.4,9.31995,1869.45425,7,1.2866637630015605
35600,2018-07-25 20:20:00.000,1740.38015,13.37061,69.8,56.0,86.4,9.84393,1992.56175,7,0.4153304007703695
35605,2018-07-25 20:25:00.000,1752.47618,13.44264,69.8,56.0,86.4,9.885,1816.78762,7,1.5147880972118932
35610,2018-07-25 20:30:00.000,1772.36109,13.49067,69.8,55.0,86.4,9.0083,1829.21612,1,1.112008144960662
35615,2018-07-25 20:35:00.000,1732.60628,13.3466,69.8,55.0,86.4,9.54685,1679.63312,1,0.8388929213762023
35620,2018-07-25 20:40:00.000,1761.33044,13.41463,69.8,55.0,86.4,10.09604,1909.41138,7,1.1980778244115335
35625,2018-07-25 20:45:00.000,1769.97478,13.58872,69.8,54.0,87.4,10.26767,2058.53738,3,1.4611821432226917
35630,2018-07-25 20:50:00.000,1765.95278,13.44464,69.8,54.0,87.4,10.03368,1623.90225,1,1.7774520559936138
35635,2018-07-25 20:55:00.000,1758.07395,13.3606,69.8,54.0,87.4,9.18848,1712.54775,1,0.3488518860332114
35640,2018-07-25 21:00:00.000,1742.58628,13.41063,69.8,54.0,87.4,10.40268,1888.07875,3,1.5793988184086551
35645,2018-07-25 21:05:00.000,1753.04634,13.394620000000002,69.8,53.0,87.4,9.68013,1766.97225,1,1.2802497044997887
35650,2018-07-25 21:10:00.000,1729.3046,13.25855,69.8,53.0,87.4,9.14881,2054.18225,7,1.3638649769188524
35655,2018-07-25 21:15:00.000,1733.717,13.34259,69.8,53.0,87.4,9.63912,2060.26162,7,0.6311231474139608
35660,2018-07-25 21:20:00.000,1745.28763,13.34259,69.8,53.0,87.4,10.16564,2056.06938,7,1.314830966768376
35665,2018-07-25 21:25:00.000,1752.9714,13.38862,69.8,53.0,87.4,10.26529,1940.2720000000002,3,1.575123740748946
35670,2018-07-25 21:30:00.000,1757.6387899999993,13.44865,69.8,53.0,87.4,9.90388,2054.6085,7,0.8012065238416908
35675,2018-07-25 21:35:00.000,1741.23575,13.36661,69.8,52.0,88.4,9.58261,1890.67912,7,0.8300031361410198
35680,2018-07-25 21:40:00.000,1749.36955,13.47866,69.8,52.0,88.4,10.55695,1987.04725,3,0.7168206505842294
35685,2018-07-25 21:45:00.000,1762.66625,13.43664,69.8,52.0,88.4,10.05266,1910.91675,7,1.1054974578245367
