,date,Generator_speed,Rotor_speed,Gearbox_oil_tem,Generator_bearing_tem_drive,Generator_bearing_tem_nondrive,wind_speed,active_power
4941,2018-02-17 19:22:00.000,1571.35161,12.02794,55.0,34.1,40.4,7.1710600000000015,670.73594
4942,2018-02-17 19:32:00.000,1671.54124,12.85035,55.0,34.1,40.4,6.7869399999999995,818.3510000000001
4944,2018-02-17 19:52:00.000,1303.79944,10.03096,56.0,33.1,39.4,5.68149,388.90512
4945,2018-02-17 20:02:00.000,1098.3629,8.42416,54.0,32.1,38.4,3.14278,141.20486
4946,2018-02-17 20:12:00.000,1106.40682,8.420160000000001,53.0,31.1,38.4,4.48642,197.51002
4947,2018-02-17 20:22:00.000,1190.23825,9.07448,53.0,31.1,38.4,5.64615,287.3374100000001
4948,2018-02-17 20:32:00.000,1338.49646,10.24506,52.0,31.1,39.4,5.38641,417.36872
4949,2018-02-17 20:42:00.000,1198.61245,9.21255,52.0,31.1,39.4,4.7915800000000015,304.96447
4950,2018-02-17 20:52:00.000,1140.1435,8.75233,52.0,31.1,40.4,4.94508,260.60772000000003
4951,2018-02-17 21:02:00.000,1196.40639,9.11651,52.0,32.1,40.4,4.7515800000000015,294.29812999999996
4952,2018-02-17 21:12:00.000,1105.9116,8.41816,51.0,30.1,39.4,3.70811,166.03161
4953,2018-02-17 21:22:00.000,1109.4533900000001,8.43217,50.0,28.1,37.4,3.5103,161.82666
4954,2018-02-17 21:32:00.000,1098.7981300000001,8.41416,49.0,28.1,37.4,4.4051800000000005,194.44228
4955,2018-02-17 21:42:00.000,1159.50309,8.93442,49.0,28.1,37.4,3.8017300000000014,280.12366000000003
4956,2018-02-17 21:52:00.000,1109.18326,8.44417,50.0,28.1,37.4,4.74713,213.7103
4957,2018-02-17 22:02:00.000,1169.01782,8.9104,51.0,29.1,38.4,4.277430000000002,274.46712
4958,2018-02-17 22:12:00.000,1107.02217,8.43817,51.0,29.1,39.4,2.5375900000000002,88.79544
4960,2018-02-17 22:32:00.000,1104.90614,8.426160000000001,51.0,27.1,37.4,3.11998,122.37883000000001
4961,2018-02-17 22:42:00.000,1102.98516,8.43417,51.0,27.1,37.4,2.6731,163.02053
4962,2018-02-17 22:52:00.000,1107.74256,8.42216,52.0,27.1,37.4,2.83248,76.41518
4963,2018-02-17 23:02:00.000,1097.19226,8.420160000000001,52.0,28.1,38.4,3.2949699999999997,111.50241000000001
4964,2018-02-17 23:12:00.000,1106.60195,8.426160000000001,52.0,29.1,39.4,3.35996,113.74571999999999
4965,2018-02-17 23:22:00.000,1110.27874,8.46819,52.0,29.1,39.4,2.72303,111.02046999999999
4966,2018-02-17 23:32:00.000,1103.4053800000004,8.44417,52.0,28.1,38.4,4.03868,142.92881
4967,2018-02-17 23:42:00.000,1129.89345,8.60425,52.0,27.1,37.4,4.24545,247.05762000000001
4968,2018-02-17 23:52:00.000,1095.09124,8.43017,53.0,27.1,37.4,3.00261,121.26624
4969,2018-02-18 00:02:00.000,1120.6038800000001,8.58624,53.0,27.1,37.4,5.513809999999999,244.54778
4970,2018-02-18 00:12:00.000,1203.30971,9.17453,54.0,28.1,38.4,4.84392,299.76869
4971,2018-02-18 00:22:00.000,1117.0470699999996,8.51021,55.0,28.1,39.4,4.16101,237.91536000000002
4972,2018-02-18 00:32:00.000,1233.65476,9.394639999999999,55.0,28.1,38.4,5.00865,323.0517200000001
4973,2018-02-18 00:42:00.000,1102.08466,8.44818,55.0,26.1,37.4,3.9761300000000004,199.62243999999998
4974,2018-02-18 00:52:00.000,1110.77396,8.556230000000001,55.0,26.1,36.4,4.06094,235.45808
4975,2018-02-18 01:02:00.000,1168.1924,8.94442,56.0,26.1,36.4,4.52195,185.6293
4977,2018-02-18 01:22:00.000,1178.6675400000001,9.00845,57.0,28.1,39.4,5.1275,258.58267
4978,2018-02-18 01:32:00.000,1282.2037699999996,9.794839999999999,57.0,28.1,39.4,3.6728400000000003,359.49541
4979,2018-02-18 01:42:00.000,1270.0777,9.65477,56.0,27.1,38.4,4.95836,349.62516
4980,2018-02-18 01:52:00.000,1239.0875,9.47268,55.0,26.1,37.4,4.08791,322.17031000000014
4981,2018-02-18 02:02:00.000,1289.73738,9.89489,55.0,26.1,37.4,4.73276,373.21806000000004
4982,2018-02-18 02:12:00.000,1336.32036,10.26707,55.0,26.1,37.4,5.1308,424.26077999999995
4983,2018-02-18 02:22:00.000,1168.74761,8.9004,54.0,27.1,37.4,4.80577,272.91375
4985,2018-02-18 02:42:00.000,1207.6318800000001,9.292589999999999,53.0,28.1,38.4,3.64735,307.70968999999997
4986,2018-02-18 02:52:00.000,1213.54475,9.32061,53.0,29.1,39.4,3.65772,314.20416
4987,2018-02-18 03:02:00.000,1303.15406,10.04096,53.0,29.1,39.4,4.76096,391.92781
4988,2018-02-18 03:12:00.000,1281.99355,9.84887,52.0,28.1,37.4,4.45381,373.63937999999996
4989,2018-02-18 03:22:00.000,1434.6340699999994,11.06347,51.0,27.1,36.4,4.279730000000002,498.29322
4990,2018-02-18 03:32:00.000,1429.72658,10.951410000000001,51.0,27.1,36.4,4.9259699999999995,509.03990999999996
4991,2018-02-18 03:42:00.000,1631.4262,12.50418,52.0,27.1,36.4,5.17715,764.6619400000003
4992,2018-02-18 03:52:00.000,1396.33519,10.7293,53.0,29.1,37.4,4.88624,462.4455
4994,2018-02-18 04:12:00.000,1472.69284,11.41564,53.0,30.1,41.4,5.67676,584.0965
4995,2018-02-18 04:22:00.000,1576.33403,12.136,54.0,29.1,44.4,6.570069999999999,687.41462
4996,2018-02-18 04:32:00.000,1753.64682,13.404620000000001,55.0,28.1,48.4,7.46237,1009.69112
4997,2018-02-18 04:42:00.000,1328.08145,10.113,55.0,27.1,50.4,5.839519999999999,400.36012
4998,2018-02-18 04:53:00.000,1440.72706,10.94341,55.0,26.1,49.4,5.84119,492.76928
4999,2018-02-18 05:03:00.000,1587.75465,12.23805,55.0,26.1,49.4,5.3087300000000015,719.01194
5000,2018-02-18 05:13:00.000,1746.03798,13.3506,55.0,26.1,51.4,6.81588,924.582
5001,2018-02-18 05:23:00.000,1488.58578,11.39763,55.0,27.1,54.4,5.84422,580.46025
5002,2018-02-18 05:33:00.000,1476.5348,11.28158,55.0,28.1,56.4,5.58306,565.10338
5003,2018-02-18 05:43:00.000,1741.3706,13.406629999999998,56.0,29.1,56.4,7.82377,946.89581
5004,2018-02-18 05:53:00.000,1365.35985,10.47518,56.0,29.1,55.4,5.58955,447.58078
5005,2018-02-18 06:03:00.000,1500.14154,11.49968,56.0,27.1,53.4,6.20266,602.73019
5006,2018-02-18 06:13:00.000,1564.3731300000006,12.00793,56.0,26.1,51.4,6.50185,670.75175
5007,2018-02-18 06:23:00.000,1590.32101,12.18402,56.0,25.1,49.4,6.939889999999999,698.8145599999997
5008,2018-02-18 06:33:00.000,1699.3949300000006,13.00643,56.0,25.1,50.4,6.14596,857.1406900000003
5009,2018-02-18 06:43:00.000,1566.5192,11.9359,56.0,26.1,53.4,5.94231,661.20975
5010,2018-02-18 06:53:00.000,1609.66565,12.320089999999999,57.0,27.1,54.4,6.44116,731.38012
5011,2018-02-18 07:03:00.000,1755.13249,13.36861,57.0,28.1,55.4,7.7961899999999975,929.92069
5012,2018-02-18 07:13:00.000,1684.34257,12.92039,57.0,28.1,54.4,6.397959999999999,839.2856199999999
5013,2018-02-18 07:23:00.000,1605.13326,12.230039999999999,57.0,27.1,53.4,6.609560000000001,716.1066900000003
5014,2018-02-18 07:33:00.000,1132.80487,8.7003,56.0,25.1,50.4,4.02304,255.5148
5015,2018-02-18 07:43:00.000,1340.01231,10.30309,56.0,25.1,48.4,6.33458,423.10409000000004
5016,2018-02-18 07:53:00.000,1599.50561,12.27407,56.0,25.1,47.4,7.26545,723.6626200000003
5017,2018-02-18 08:03:00.000,1368.63151,10.40714,56.0,26.1,47.4,5.9019699999999995,439.89952999999997
5018,2018-02-18 08:13:00.000,1101.21433,8.42817,55.0,27.1,47.4,4.663819999999999,227.75444
5019,2018-02-18 08:23:00.000,1109.0181599999999,8.426160000000001,54.0,28.1,47.4,4.2108300000000005,172.75531
5020,2018-02-18 08:33:00.000,1099.8786,8.43217,53.0,28.1,46.4,4.69376,162.67744
5022,2018-02-18 08:53:00.000,1099.47347,8.43217,51.0,26.1,40.4,3.21352,159.61364
5023,2018-02-18 09:03:00.000,1095.30131,8.42817,50.0,26.1,40.4,2.6955,39.12197000000001
5024,2018-02-18 09:13:00.000,1107.5924,8.43017,49.0,26.1,40.4,3.7087800000000004,111.42478999999999
5026,2018-02-18 09:33:00.000,1106.93208,8.43217,50.0,27.1,41.4,3.8742,169.96997
5027,2018-02-18 09:43:00.000,1102.3849,8.436169999999999,50.0,27.1,41.4,3.21061,85.89466999999998
5028,2018-02-18 09:53:00.000,1106.18173,8.436169999999999,50.0,27.1,40.4,3.11502,79.80665
5029,2018-02-18 10:54:00.000,1095.07622,8.442169999999999,48.0,25.1,35.4,2.6327700000000003,58.191109999999995
5031,2018-02-18 11:15:00.000,1095.40642,8.43017,49.0,26.1,35.4,3.19457,138.66158000000001
5035,2018-02-18 20:45:00.000,1101.3193,8.42817,41.0,24.1,27.4,2.82448,38.32393
5036,2018-02-18 20:55:00.000,1102.80504,8.42817,41.0,24.1,28.4,2.67653,32.86408
5038,2018-02-18 23:37:00.000,1115.33624,8.54222,41.0,26.1,29.4,4.83378,242.02025
5039,2018-02-18 23:47:00.000,1101.91963,8.44017,42.0,26.1,29.4,2.8348,81.95098
5040,2018-02-18 23:57:00.000,1107.86254,8.44017,42.0,26.1,30.4,3.61521,65.63147
5041,2018-02-19 00:07:00.000,1099.1132400000001,8.42817,43.0,27.1,31.4,2.9174700000000002,37.5338
5042,2018-02-19 04:04:00.000,1095.52647,8.436169999999999,41.0,28.1,29.4,3.3433300000000004,126.57027
5043,2018-02-19 04:14:00.000,1107.63745,8.41216,42.0,27.1,29.4,3.96257,159.71055
5044,2018-02-19 04:24:00.000,1098.91811,8.420160000000001,43.0,27.1,29.4,4.307180000000002,141.6645
5046,2018-02-19 05:56:00.000,1102.35479,8.44017,42.0,29.1,31.4,2.8271900000000003,148.28558999999996
5047,2018-02-19 06:06:00.000,1152.6747,8.84437,43.0,29.1,31.4,2.7616,101.75925
5048,2018-02-19 06:16:00.000,1102.1598099999999,8.42416,44.0,30.1,33.4,3.36975,101.67009
5049,2018-02-19 06:26:00.000,1107.27729,8.43017,45.0,31.1,34.4,2.9182900000000003,96.77823000000001
5051,2018-02-19 06:46:00.000,1096.33688,8.43217,46.0,32.1,37.4,3.30286,104.47102
5052,2018-02-19 06:56:00.000,1106.5869400000001,8.42817,46.0,32.1,37.4,3.98098,129.03579
5053,2018-02-19 07:06:00.000,1101.96468,8.43017,46.0,30.1,37.4,3.04725,110.86416000000001
5054,2018-02-19 07:16:00.000,1101.79958,8.436169999999999,46.0,29.1,36.4,2.93668,31.31857
5056,2018-02-19 07:36:00.000,1100.83909,8.436169999999999,47.0,29.1,37.4,2.72095,48.85275
5060,2018-02-19 12:32:00.000,1104.12576,8.42216,41.0,25.1,28.4,4.06228,25.61715
5061,2018-02-19 12:55:00.000,1135.8364199999999,8.64427,43.0,25.1,28.4,4.93123,250.93822000000003
5062,2018-02-19 13:05:00.000,1098.2427699999996,8.420160000000001,44.0,25.1,29.4,2.96165,63.874919999999996
5063,2018-02-19 13:41:00.000,1195.4908699999999,9.16853,44.0,28.1,32.4,4.9996599999999995,244.57438
5064,2018-02-19 13:51:00.000,1387.33062,10.591239999999999,45.0,28.1,32.4,6.58058,453.23677999999995
5065,2018-02-19 14:02:00.000,1100.71904,8.43217,46.0,29.1,34.4,3.11421,63.23856
5066,2018-02-19 14:14:00.000,1248.0919099999999,9.55472,47.0,30.1,36.4,5.62935,331.23294
5067,2018-02-19 14:24:00.000,1149.77829,8.746319999999999,48.0,31.1,38.4,5.28172,258.25525
5068,2018-02-19 14:35:00.000,1103.7204800000004,8.442169999999999,48.0,31.1,38.4,2.6576299999999997,40.59507
5070,2018-02-19 15:05:00.000,1305.30013,10.01095,48.0,30.1,38.4,5.92535,389.43591000000004
5071,2018-02-19 15:15:00.000,1105.35631,8.43817,50.0,30.1,38.4,4.16775,138.65738000000002
5072,2018-02-19 15:25:00.000,1532.96264,11.779819999999999,52.0,30.1,39.4,5.4869,635.07644
5073,2018-02-19 15:35:00.000,1229.84283,9.382639999999999,54.0,31.1,41.4,6.18208,318.9822200000001
5074,2018-02-19 15:45:00.000,1573.00245,12.01394,54.0,31.1,41.4,6.02669,668.6451900000002
5075,2018-02-19 15:55:00.000,1104.33583,8.45818,55.0,31.1,41.4,3.72444,125.23853999999999
5076,2018-02-19 16:05:00.000,1163.5401,8.84837,56.0,30.1,41.4,5.29611,265.38184
5077,2018-02-19 16:15:00.000,1407.47066,10.78133,56.0,30.1,40.4,6.554139999999999,486.80019000000004
5078,2018-02-19 16:25:00.000,1668.94485,12.72429,58.0,29.1,39.4,5.62378,799.8261200000003
5079,2018-02-19 16:35:00.000,1287.89148,9.80685,58.0,29.1,40.4,3.75775,372.05093999999997
5081,2018-02-19 16:55:00.000,1434.67897,10.9334,58.0,31.1,42.4,5.4519800000000025,515.1405599999998
5082,2018-02-19 17:05:00.000,1747.2086100000001,13.412629999999998,58.0,31.1,42.4,6.76625,949.31506
5083,2018-02-19 17:15:00.000,1556.9595,11.99993,58.0,31.1,42.4,5.66933,664.68719
5084,2018-02-19 17:25:00.000,1323.45912,10.15302,56.0,30.1,41.4,6.78295,397.13678
5085,2018-02-19 17:35:00.000,1198.2372,9.216560000000001,56.0,30.1,40.4,4.52031,306.32225
5086,2018-02-19 17:45:00.000,1385.4396800000006,10.62325,56.0,30.1,40.4,5.0835300000000005,467.61744000000004
5087,2018-02-19 17:55:00.000,1459.57633,11.22755,56.0,30.1,40.4,6.5796600000000005,554.43638
5088,2018-02-19 18:05:00.000,1324.4195300000001,10.151019999999999,56.0,31.1,41.4,5.34895,405.09058999999996
5089,2018-02-19 18:15:00.000,1404.90444,10.76732,55.0,31.1,42.4,6.74688,482.96738
5090,2018-02-19 18:25:00.000,1108.3577599999999,8.48419,54.0,30.1,40.4,4.438,230.31252
5091,2018-02-19 18:35:00.000,1306.6508,10.03496,54.0,29.1,38.4,4.42189,391.62894
5092,2018-02-19 18:45:00.000,1399.41164,10.76132,54.0,29.1,38.4,4.9242099999999995,486.01647
5093,2018-02-19 18:55:00.000,1478.92097,11.277569999999999,54.0,29.1,38.4,5.61149,557.87094
5094,2018-02-19 19:05:00.000,1244.5501199999999,9.52471,54.0,29.1,39.4,5.0464400000000005,340.67593999999997
5095,2018-02-19 19:15:00.000,1734.5572899999993,13.38061,54.0,30.1,40.4,8.422,1393.90938
5096,2018-02-19 19:25:00.000,1724.99759,13.270560000000001,55.0,30.1,40.4,6.53691,907.47006
5098,2018-02-19 19:45:00.000,1720.64539,13.168510000000001,56.0,30.1,40.4,7.334810000000001,876.15931
5099,2018-02-19 19:55:00.000,1686.2483899999993,12.93239,57.0,30.1,40.4,7.62085,840.75769
5100,2018-02-19 20:05:00.000,1663.04692,12.67627,57.0,29.1,40.4,5.86789,801.60731
5101,2018-02-19 20:15:00.000,1630.99119,12.50418,57.0,28.1,39.4,5.69046,761.08275
5102,2018-02-19 20:25:00.000,1504.0883199999994,11.57372,57.0,27.1,38.4,5.42065,608.7194400000002
5103,2018-02-19 20:35:00.000,1383.05365,10.58123,57.0,27.1,38.4,5.80604,456.84038
5104,2018-02-19 20:45:00.000,1243.00439,9.56873,56.0,28.1,39.4,4.28019,341.92228
5105,2018-02-19 20:55:00.000,1110.83403,8.44017,55.0,28.1,40.4,3.7501300000000004,229.69163999999998
5106,2018-02-19 21:05:00.000,1194.11016,9.07649,55.0,29.1,40.4,3.78051,294.08216
5107,2018-02-19 21:15:00.000,1285.53548,9.824860000000001,54.0,28.1,39.4,5.34088,365.001
5108,2018-02-19 21:25:00.000,1117.22718,8.54222,53.0,27.1,37.4,4.4074800000000005,242.14945
5109,2018-02-19 21:35:00.000,1107.65246,8.43817,52.0,27.1,37.4,3.33662,147.4997
5110,2018-02-19 21:45:00.000,1093.14023,8.420160000000001,51.0,27.1,37.4,3.9009400000000003,98.83905
5111,2018-02-19 21:55:00.000,1095.1362900000001,8.416160000000001,51.0,27.1,37.4,3.88939,103.7998
5112,2018-02-19 22:05:00.000,1094.59594,8.426160000000001,50.0,27.1,38.4,2.62132,67.58962
5113,2018-02-19 22:15:00.000,1106.00162,8.43817,49.0,28.1,39.4,2.56026,35.56843
5114,2018-02-19 23:39:00.000,1108.40281,8.436169999999999,46.0,27.1,33.4,3.63314,123.52193
5115,2018-02-19 23:49:00.000,1099.9086300000001,8.44017,47.0,27.1,33.4,3.7271199999999998,125.40587
5116,2018-02-19 23:59:00.000,1142.3196,8.72831,48.0,27.1,34.4,4.23824,258.61436000000003
5117,2018-02-20 00:09:00.000,1097.41742,8.44017,48.0,27.1,35.4,4.61667,229.054
5118,2018-02-20 00:19:00.000,1102.1598099999999,8.42817,49.0,27.1,36.4,3.9980800000000003,189.01963999999998
5119,2018-02-20 00:29:00.000,1106.16672,8.42817,50.0,28.1,37.4,3.16888,116.68538000000001
5120,2018-02-20 00:39:00.000,1102.7600699999996,8.45018,50.0,28.1,38.4,3.6251,122.29635
5121,2018-02-20 00:49:00.000,1108.3727800000001,8.41416,50.0,27.1,37.4,3.51937,104.65483
5122,2018-02-20 00:59:00.000,1094.19081,8.436169999999999,50.0,26.1,36.4,3.2274599999999998,144.70461
5123,2018-02-20 01:09:00.000,1101.84455,8.426160000000001,50.0,26.1,36.4,3.5625199999999997,146.69146999999995
5124,2018-02-20 01:19:00.000,1100.65897,8.42817,50.0,26.1,36.4,3.5345699999999995,100.54236
5125,2018-02-20 01:29:00.000,1094.67109,8.41816,51.0,26.1,37.4,3.4352300000000002,154.42928
5126,2018-02-20 01:39:00.000,1095.36145,8.43817,51.0,27.1,38.4,4.3684,156.62973
5128,2018-02-20 01:59:00.000,1107.17218,8.436169999999999,51.0,26.1,37.4,3.12874,61.950630000000004
5129,2018-02-20 02:09:00.000,1107.14222,8.436169999999999,51.0,25.1,36.4,2.53708,62.169
5131,2018-02-20 03:03:00.000,1099.20326,8.426160000000001,50.0,26.1,37.4,3.43985,125.43587
5132,2018-02-20 03:13:00.000,1107.78753,8.42817,51.0,26.1,37.4,3.04825,166.73133
5133,2018-02-20 03:23:00.000,1099.1132400000001,8.426160000000001,51.0,27.1,38.4,2.95736,87.98155
5134,2018-02-20 07:07:00.000,1101.36434,8.42817,42.0,22.1,26.4,3.89624,153.92784
5135,2018-02-20 07:17:00.000,1102.0547,8.42817,44.0,22.1,26.4,4.57005,154.27864
5136,2018-02-20 07:27:00.000,1095.55643,8.42817,45.0,22.1,26.4,3.33008,103.11267
5137,2018-02-20 07:37:00.000,1100.8541,8.426160000000001,45.0,22.1,28.4,2.73618,22.54896
5139,2018-02-20 07:57:00.000,1107.27729,8.43417,46.0,23.1,31.4,2.6646099999999997,28.131320000000002
5140,2018-02-20 08:07:00.000,1096.1418199999996,8.43417,46.0,24.1,32.4,3.7670800000000004,214.89902
5141,2018-02-20 08:17:00.000,1102.4149300000001,8.44617,47.0,25.1,33.4,3.8229699999999998,169.19347
5142,2018-02-20 08:27:00.000,1107.4573300000004,8.420160000000001,47.0,25.1,35.4,3.93574,122.43467
5143,2018-02-20 08:37:00.000,1099.9987199999996,8.43417,47.0,25.1,35.4,3.67246,105.16006999999999
5144,2018-02-20 08:47:00.000,1101.0192,8.43217,47.0,23.1,33.4,3.12272,142.36989
5145,2018-02-20 08:57:00.000,1096.0217,8.43217,48.0,23.1,33.4,3.4173199999999997,129.3105
5146,2018-02-20 09:07:00.000,1102.95513,8.426160000000001,48.0,23.1,33.4,2.98506,91.38271
5147,2018-02-20 09:17:00.000,1107.5174,8.43017,48.0,23.1,34.4,3.04989,65.61256
5151,2018-02-20 10:06:00.000,1102.50495,8.43417,48.0,23.1,35.4,2.55978,4.8434800000000005
5152,2018-02-20 10:41:00.000,1106.5119300000001,8.416160000000001,48.0,23.1,35.4,3.25356,168.59816
5153,2018-02-20 10:51:00.000,1095.81155,8.42416,48.0,23.1,35.4,3.57996,61.01805
5154,2018-02-20 11:01:00.000,1158.67767,8.88439,49.0,24.1,35.4,5.2183,267.1015
5155,2018-02-20 11:11:00.000,1135.5062300000004,8.7043,50.0,24.1,36.4,3.97609,256.48453
5157,2018-02-20 11:31:00.000,1106.75204,8.41816,50.0,24.1,36.4,3.5043699999999998,60.81403
5158,2018-02-20 11:42:00.000,1095.42144,8.43417,50.0,23.1,35.4,2.96707,92.03806
5159,2018-02-20 13:35:00.000,1109.5733699999996,8.436169999999999,46.0,23.1,31.4,2.87636,49.77884
5162,2018-02-20 20:26:00.000,1108.52293,8.43017,35.0,19.1,21.4,3.28321,86.02681
5163,2018-02-20 20:36:00.000,1099.32339,8.43017,37.0,19.1,21.4,4.06681,141.82203
5164,2018-02-20 20:46:00.000,1158.97783,8.88439,38.0,19.1,22.4,4.05104,271.50088
5165,2018-02-20 20:56:00.000,1310.5977300000004,10.05697,40.0,19.1,24.4,5.39192,392.34288
5166,2018-02-20 21:06:00.000,1378.82143,10.58723,42.0,21.1,25.4,4.5623,466.59319000000005
5167,2018-02-20 21:16:00.000,1456.95005,11.08948,44.0,22.1,27.4,5.47854,529.859
5168,2018-02-20 21:26:00.000,1551.85696,11.865860000000001,46.0,24.1,30.4,5.8979099999999995,650.09063
5169,2018-02-20 21:36:00.000,1690.09035,13.02644,49.0,26.1,33.4,7.28702,856.11819
5170,2018-02-20 21:46:00.000,1642.29168,12.50818,50.0,27.1,35.4,5.48186,774.8321900000003
5171,2018-02-20 21:56:00.000,1765.56266,13.436639999999999,52.0,27.1,35.4,8.58191,1143.92312
5172,2018-02-20 22:06:00.000,1717.08858,13.126489999999999,53.0,26.1,35.4,7.98407,878.40769
5173,2018-02-20 22:16:00.000,1683.06683,12.9504,53.0,26.1,35.4,7.165589999999999,803.24688
5174,2018-02-20 22:26:00.000,1758.269,13.490670000000001,54.0,25.1,35.4,7.952000000000001,1127.47712
5176,2018-02-20 22:46:00.000,1761.61574,13.406629999999998,56.0,23.1,34.4,7.26151,1250.89687
5177,2018-02-20 22:56:00.000,1741.04054,13.412629999999998,57.0,24.1,35.4,7.7015600000000015,1407.28812
5178,2018-02-20 23:06:00.000,1743.23151,13.43264,57.0,24.1,37.4,7.05421,1086.30912
5179,2018-02-20 23:16:00.000,1747.6738100000002,13.424629999999999,58.0,24.1,41.4,7.918639999999999,1427.54062
5180,2018-02-20 23:26:00.000,1745.57278,13.43864,58.0,24.1,44.4,7.026789999999999,1113.77475
5181,2018-02-20 23:36:00.000,1739.53986,13.38662,59.0,23.1,46.4,7.8049100000000005,1335.36375
5183,2018-02-20 23:56:00.000,1749.24957,13.406629999999998,60.0,21.1,49.4,7.72311,1556.48912
5184,2018-02-21 00:06:00.000,1748.39412,13.41663,60.0,21.1,49.4,7.17327,1051.32588
5185,2018-02-21 00:16:00.000,1741.25062,13.43464,60.0,20.1,50.4,8.11599,1653.9615
5186,2018-02-21 00:26:00.000,1744.53714,13.46465,61.0,20.1,50.4,7.86945,1554.1516199999999
5187,2018-02-21 00:36:00.000,1761.46558,13.412629999999998,61.0,20.1,50.4,7.6052100000000005,989.4883800000001
5188,2018-02-21 00:46:00.000,1762.98143,13.426639999999999,61.0,19.1,50.4,7.27572,1146.30825
5189,2018-02-21 00:56:00.000,1698.28436,12.934389999999999,61.0,19.1,49.4,7.61585,836.1310599999997
5190,2018-02-21 01:06:00.000,1722.19127,13.23054,61.0,19.1,49.4,6.4574300000000004,899.1419999999998
5191,2018-02-21 01:16:00.000,1451.4423800000006,11.043460000000001,60.0,20.1,50.4,5.73948,523.85172
5192,2018-02-21 01:26:00.000,1360.22728,10.505189999999999,59.0,21.1,50.4,5.14652,424.09691
5193,2018-02-21 01:36:00.000,1554.84346,11.88988,59.0,23.1,49.4,5.32247,653.77431
5194,2018-02-21 01:46:00.000,1566.9244800000001,12.07997,59.0,24.1,49.4,7.6006,677.89994
5195,2018-02-21 01:56:00.000,1494.5286199999994,11.50769,58.0,24.1,46.4,5.5730699999999995,594.98544
5196,2018-02-21 02:06:00.000,1362.68838,10.45917,56.0,24.1,43.4,4.9859300000000015,422.11816
5197,2018-02-21 02:16:00.000,1402.57833,10.74131,56.0,23.1,41.4,5.90294,477.32044
5198,2018-02-21 02:26:00.000,1605.88375,12.26406,56.0,23.1,41.4,6.5163199999999994,721.49225
5199,2018-02-21 02:36:00.000,1434.3339,10.95942,56.0,24.1,41.4,5.3310900000000006,510.42915999999997
5200,2018-02-21 02:46:00.000,1247.13135,9.61875,56.0,25.1,41.4,4.74149,337.03566
5202,2018-02-21 03:06:00.000,1402.4882400000001,10.80134,55.0,26.1,42.4,4.99446,487.98127999999997
5203,2018-02-21 03:16:00.000,1315.28012,10.15502,55.0,25.1,40.4,5.8704800000000015,411.55447000000004
5204,2018-02-21 03:26:00.000,1483.1530400000001,11.41964,54.0,24.1,38.4,5.01987,578.67638
5205,2018-02-21 03:36:00.000,1265.02021,9.760819999999999,54.0,23.1,38.4,5.12956,362.81947
5206,2018-02-21 03:46:00.000,1294.05955,9.89289,53.0,23.1,38.4,4.2588300000000014,362.47781000000003
5207,2018-02-21 03:56:00.000,1104.6209800000001,8.47819,52.0,24.1,38.4,3.79871,202.59503
5208,2018-02-21 04:06:00.000,1296.7458900000001,9.94492,52.0,24.1,38.4,4.858219999999998,379.98881
5210,2018-02-21 04:26:00.000,1152.8247800000001,8.80635,50.0,25.1,39.4,3.97721,234.53797000000003
5211,2018-02-21 04:36:00.000,1159.35301,8.85238,50.0,26.1,39.4,4.004519999999999,245.89102000000003
5212,2018-02-21 04:46:00.000,1262.4840199999999,9.632760000000001,50.0,27.1,40.4,4.79349,343.64822000000015
5213,2018-02-21 04:56:00.000,1341.28791,10.27508,50.0,27.1,40.4,5.27963,420.74375
5214,2018-02-21 05:06:00.000,1146.77684,8.74832,50.0,25.1,38.4,4.91246,261.60989
5215,2018-02-21 05:16:00.000,1150.76873,8.8964,49.0,23.1,36.4,3.4451300000000002,261.64417000000003
5217,2018-02-21 05:36:00.000,1186.9216199999996,9.02846,51.0,24.1,36.4,4.99822,276.74225
5218,2018-02-21 05:46:00.000,1145.5312,8.83237,52.0,25.1,37.4,3.05211,200.38064
5219,2018-02-21 05:56:00.000,1138.97294,8.65028,52.0,26.1,38.4,4.08791,252.61817000000002
5221,2018-02-21 06:16:00.000,1218.61727,9.388639999999999,53.0,25.1,37.4,5.90802,318.93469
5222,2018-02-21 06:26:00.000,1152.13443,8.84637,53.0,23.1,35.4,3.9613199999999997,112.1476
5223,2018-02-21 06:36:00.000,1154.70071,8.83637,53.0,23.1,35.4,3.66926,156.55839
5224,2018-02-21 06:46:00.000,1219.00753,9.334610000000001,54.0,24.1,36.4,4.06907,315.7375600000001
5225,2018-02-21 06:56:00.000,1171.3139,8.982439999999997,54.0,25.1,36.4,3.88911,267.08359
5226,2018-02-21 07:06:00.000,1153.38007,8.876389999999997,55.0,26.1,37.4,3.13996,113.69663999999999
5227,2018-02-21 07:16:00.000,1417.2104,10.81134,55.0,27.1,38.4,6.86171,486.17694000000006
5228,2018-02-21 07:26:00.000,1672.78681,12.794319999999999,57.0,26.1,38.4,6.9524399999999975,805.3784400000003
5230,2018-02-21 07:46:00.000,1749.5946399999998,13.408629999999999,58.0,23.1,36.4,7.6166300000000025,1153.82138
5231,2018-02-21 07:56:00.000,1753.97687,13.42063,58.0,22.1,35.4,7.7143,1132.64175
5232,2018-02-21 08:06:00.000,1759.58965,13.388620000000001,58.0,21.1,34.4,7.5251,1135.24825
