Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power
1133.37517,8.66628,52.5,35.6,40.8,5.25384,248.88811
1226.73634,9.44867,52.5,35.6,40.8,5.24012,326.8960600000001
1106.3768699999996,8.43217,51.5,35.6,40.8,4.40718,170.766
1130.70385,8.60625,51.5,35.6,40.8,5.49455,245.97931
1232.34913,9.42266,51.5,35.6,40.8,5.62131,324.24313
1101.43942,8.45018,51.5,35.6,40.8,3.9524,189.21616
1094.44593,8.42817,51.5,35.6,40.8,4.82535,179.51197
1100.26886,8.426160000000001,51.5,35.6,40.8,2.89956,133.64269
1099.66853,8.44417,51.5,35.6,40.8,3.16915,121.69098
1101.1843,8.42817,50.5,35.6,40.8,2.71807,65.80417
1105.92662,8.41816,50.5,35.6,40.8,2.79678,19.73428
1099.77356,8.43417,50.5,35.6,40.8,3.23423,33.08096
1105.6715,8.42817,51.5,38.6,42.8,3.52978,109.02397
1095.79661,8.436169999999999,51.5,39.6,43.8,3.93407,89.63691
1324.40466,10.18503,56.5,44.6,45.8,5.46876,413.79791
1103.25529,8.44617,56.5,44.6,45.8,4.56205,177.76986000000005
1297.7515,9.98093,56.5,44.6,46.8,4.29775,383.54831
1563.24754,11.96391,57.5,45.6,46.8,6.755960000000001,669.9395599999998
1480.9619300000006,11.35361,57.5,45.6,47.8,5.63248,569.01738
1533.42783,11.83385,58.5,45.6,47.8,6.7282600000000015,649.9603099999998
1422.31294,10.87337,58.5,45.6,47.8,6.58032,500.96228
1257.90674,9.69079,58.5,45.6,48.8,6.08872,354.04388
1477.96055,11.36562,58.5,45.6,48.8,6.27473,565.7391200000002
1717.61398,13.1605,58.5,45.6,48.8,6.66925,880.98025
1616.68902,12.38012,58.5,45.6,48.8,6.95788,737.04131
1753.8117,13.43064,59.5,45.6,48.8,8.1879,982.67975
1725.1476,13.29257,59.5,45.6,48.8,7.7376,911.55019
1600.0008300000006,12.28207,60.5,46.6,49.8,6.62736,726.06125
1554.33322,11.91789,60.5,46.6,49.8,7.0252399999999975,657.61975
1618.9251800000006,12.41013,60.5,46.6,49.8,5.7832,744.1285
1692.58148,12.99042,60.5,46.6,49.8,6.5663300000000016,855.5328099999997
1571.62189,12.04395,60.5,46.6,49.8,7.13102,673.73
1743.99687,13.43264,60.5,46.6,49.8,8.09651,1005.5295
1745.00248,13.39862,61.5,46.6,49.8,7.75237,960.08681
1743.5618600000007,13.412629999999998,61.5,46.6,50.8,8.05547,1258.91525
1751.90588,13.40863,61.5,46.6,50.8,9.006739999999997,1526.766
1749.02448,13.43064,62.5,46.6,50.8,8.85598,1463.4879999999994
1761.06045,13.42063,62.5,46.6,50.8,8.9818,1527.432
1749.2796,13.40262,63.5,46.6,50.8,8.06933,1559.18975
1742.7513,13.38662,63.5,46.6,51.8,7.63698,1268.50462
1747.56884,13.41463,63.5,46.6,51.8,8.18938,1115.76012
1742.7813399999998,13.43064,63.5,46.6,51.8,8.5035,1164.36288
1748.16903,13.390620000000002,63.5,46.6,52.8,6.82492,986.3825
1666.36362,12.82834,63.5,46.6,52.8,7.08878,830.9250599999997
1733.83698,13.192520000000002,63.5,46.6,52.8,6.74493,886.1061199999997
1745.22757,13.44464,63.5,46.6,52.8,7.41286,999.13225
1750.46511,13.40462,63.5,45.6,52.8,8.2847,993.19938
1748.9193699999994,13.39662,63.5,45.6,52.8,8.65558,1361.4560000000001
1746.39821,13.42463,63.5,45.6,52.8,8.5616,1292.6498800000004
1745.64786,13.45265,64.5,45.6,52.8,8.0506,1320.15113
1750.84035,13.43264,64.5,45.6,52.8,8.38437,971.68081
1751.7258399999994,13.45265,64.5,45.6,52.8,8.770610000000001,1463.9145
1750.16494,13.40262,64.5,45.6,53.8,8.3115,1314.30338
1754.27704,13.44865,64.5,45.6,53.8,8.1242,1318.3670000000004
1757.66867,13.42463,64.5,45.6,53.8,9.71643,1729.26925
1743.29158,13.36861,64.5,45.6,53.8,9.90802,1751.44538
1754.20196,13.44464,65.5,45.6,53.8,9.39084,1796.6145
1736.0880100000006,13.30858,65.5,44.6,53.8,9.75772,1942.90375
1751.89101,13.40863,65.5,44.6,53.8,9.88493,1743.30612
1752.6263399999998,13.44064,65.5,44.6,54.8,9.425,1710.56438
1748.8444399999994,13.38662,66.5,44.6,54.8,9.07214,1781.81575
1759.1995399999994,13.46866,66.5,44.6,54.8,11.10882,2064.01912
1748.43916,13.39662,66.5,44.6,55.8,9.74897,2056.61825
1740.69533,13.38262,66.5,44.6,55.8,9.48636,1899.66388
1751.6507600000002,13.44064,66.5,44.6,55.8,8.58155,1633.55238
1752.08592,13.38061,66.5,44.6,56.8,8.08715,1321.279
1763.92683,13.43664,66.5,44.6,56.8,8.2072,1252.4355
1743.14157,13.33859,66.5,44.6,57.8,8.34072,1373.73662
1758.7343399999993,13.412629999999998,66.5,44.6,57.8,9.90386,1910.64675
1740.21498,13.406629999999998,66.5,44.6,57.8,9.6275,1635.06825
1750.85537,13.45265,66.5,44.6,57.8,8.65638,1417.16325
1741.14551,13.41663,66.5,44.6,58.8,8.88388,1477.592
1750.19512,13.43464,66.5,44.6,58.8,8.53538,1370.72588
1742.76647,13.43264,66.5,44.6,58.8,7.437410000000002,1370.795
1762.1560100000006,13.422629999999998,66.5,44.6,58.8,8.15328,1272.5815
1740.63527,13.38662,66.5,44.6,58.8,8.39253,1058.72662
1653.86246,12.67627,66.5,44.6,58.8,6.3646,799.36
1668.19451,12.76231,65.5,44.6,58.8,7.27681,803.7345
1725.74808,13.21253,65.5,44.6,58.8,6.69937,896.2588800000003
1688.6947699999994,12.93839,65.5,44.6,57.8,7.25144,840.7813800000001
1639.38025,12.48617,65.5,44.6,57.8,6.86292,756.61631
1636.1086,12.58022,64.5,44.6,57.8,6.93995,773.85062
1634.17275,12.56821,64.5,44.6,56.8,6.28509,769.94575
1596.86432,12.20003,64.5,44.6,56.8,7.098210000000001,712.88338
1627.23918,12.46216,63.5,44.6,55.8,5.95908,757.7085599999997
1504.65862,11.52369,63.5,44.6,55.8,5.42454,594.17525
1347.39592,10.37713,62.5,44.6,54.8,5.7348300000000005,431.78341
1287.98157,9.85887,61.5,44.6,53.8,5.62177,371.15881
1155.16591,8.85438,61.5,43.6,53.8,4.65833,272.84984
1134.57577,8.668280000000001,60.5,43.6,52.8,5.10325,251.81152000000003
1135.98644,8.6923,59.5,43.6,52.8,3.73613,254.07747
1124.52084,8.57024,59.5,42.6,51.8,4.33402,243.26934
1135.91143,8.72231,58.5,42.6,51.8,4.33377,257.37434
1129.45821,8.64627,58.5,42.6,50.8,4.87369,250.47664
1095.52647,8.42416,57.5,41.6,49.8,4.5475400000000015,182.15309
1107.4724199999996,8.41816,57.5,41.6,49.8,4.0701800000000015,143.62525
1102.41493,8.41816,56.5,41.6,48.8,2.91934,103.37231
1102.20478,8.43817,56.5,40.6,48.8,3.58534,92.37007
1101.61946,8.42416,55.5,40.6,47.8,3.10958,93.53664
1106.75204,8.426160000000001,55.5,40.6,47.8,3.75664,147.23323
1101.91963,8.43017,55.5,39.6,47.8,4.3017699999999985,180.65400000000002
1107.09718,8.42216,55.5,39.6,46.8,3.86155,169.68325
1099.53346,8.416160000000001,54.5,39.6,46.8,3.8379300000000014,116.47223
1107.11219,8.44017,54.5,39.6,45.8,4.08906,103.06817
1097.49243,8.436169999999999,53.5,38.6,45.8,3.81662,111.87205
1098.1978,8.42216,53.5,38.6,45.8,4.80074,215.19091
1128.48271,8.6923,53.5,38.6,44.8,5.18507,254.75191
1096.33688,8.43217,53.5,38.6,44.8,3.25684,153.8858
1106.0767,8.416160000000001,53.5,37.6,44.8,4.39242,137.52656000000002
1101.82954,8.42416,53.5,37.6,43.8,4.29333,175.55183
1181.609,9.04247,52.5,37.6,43.8,4.77339,286.35388
1175.38094,9.02246,52.5,37.6,43.8,5.5903800000000015,286.78359
1108.4929,8.50821,52.5,37.6,43.8,4.5431300000000014,238.06217
1314.25964,10.07698,52.5,37.6,43.8,4.89233,400.60666
1094.31086,8.41816,52.5,37.6,42.8,4.53941,215.20717
1100.2088,8.43817,52.5,36.6,42.8,3.18185,96.92964
1101.6344800000004,8.442169999999999,52.5,36.6,42.8,4.4690900000000005,164.54086
1094.2808300000004,8.44017,52.5,36.6,42.8,2.47949,56.76237
1106.3468300000004,8.426160000000001,51.5,36.6,42.8,2.67624,62.40043000000001
1094.7461,8.43817,51.5,36.6,42.8,3.67721,94.91657
1102.17475,8.442169999999999,51.5,36.6,42.8,3.49202,73.29442
1098.69302,8.43417,50.5,36.6,41.8,3.63392,68.90255
1107.50238,8.44818,50.5,36.6,41.8,2.96295,26.45293
1102.11469,8.43817,50.5,35.6,41.8,2.70123,45.19113
1095.04619,8.426160000000001,50.5,35.6,41.8,3.39675,103.1068
1096.17178,8.420160000000001,50.5,35.6,41.8,3.84225,125.3511
1098.73799,8.426160000000001,50.5,35.6,41.8,4.3322,210.70347
1102.89514,8.45818,50.5,35.6,40.8,4.43158,157.43633
1096.21683,8.42817,50.5,35.6,40.8,4.69679,196.99131
1168.52252,8.95843,50.5,35.6,40.8,6.0168800000000005,277.58316
1171.5090300000004,9.02846,50.5,35.6,40.8,4.6578800000000005,285.16919
1105.55144,8.51821,50.5,35.6,40.8,5.42307,239.39384
1121.99953,8.64827,50.5,35.6,40.8,5.46167,248.38947
1095.2863,8.420160000000001,50.5,35.6,40.8,4.25261,222.37666
1101.8745800000004,8.43217,50.5,34.6,40.8,5.0701800000000015,215.45042
1196.85649,9.15452,50.5,34.6,40.8,5.76822,299.2211200000001
1202.96457,9.23056,50.5,34.6,40.8,4.78326,305.43612
1187.94217,9.06648,50.5,34.6,40.8,4.6704,289.2725
1121.93954,8.60625,50.5,34.6,40.8,4.84044,247.32222
1192.74447,9.13051,50.5,34.6,40.8,5.21663,295.5609100000001
1232.97934,9.38864,50.5,34.6,40.8,5.25932,320.57197
1164.8157,8.912410000000003,50.5,34.6,40.8,5.5216400000000005,274.73975
1095.04619,8.426160000000001,50.5,34.6,40.8,5.2469199999999985,224.65722
1112.21474,8.46618,50.5,34.6,40.8,4.84958,235.14116
1095.67656,8.43017,50.5,34.6,40.8,4.60954,158.13987
1095.22631,8.426160000000001,50.5,34.6,40.8,4.06171,164.42583
1187.1617199999996,9.13652,50.5,34.6,40.8,4.90132,295.72156
1222.30907,9.39664,50.5,34.6,40.8,4.77266,322.40381
1158.58757,8.84437,50.5,34.6,40.8,5.1825800000000015,267.11075
1114.901,8.55423,50.5,34.6,40.8,4.02634,242.18081
1108.86807,8.44017,50.5,34.6,40.8,3.7767,174.4238
1099.39839,8.44017,50.5,34.6,40.8,2.82494,98.82627
1098.46786,8.45818,50.5,34.6,40.8,4.67155,225.13338
1108.86807,8.43217,50.5,34.6,40.8,4.61184,169.97355
1103.15026,8.426160000000001,50.5,34.6,40.8,4.8830300000000015,181.64072
1106.8871,8.42817,50.5,34.6,40.8,3.51535,82.16937
1106.12167,8.42817,49.5,34.6,40.8,3.01071,90.19753
1099.72859,8.42216,49.5,34.6,40.8,3.27871,51.37548
1095.66154,8.42817,49.5,34.6,40.8,2.2706,49.83099
1100.2838,8.43017,49.5,34.6,40.8,2.94477,29.8971
1100.08874,8.44017,49.5,34.6,40.8,2.74843,16.11041
1194.39532,9.18654,51.5,40.6,41.8,5.09183,303.86128
1304.1146199999996,10.05097,54.5,44.6,45.8,5.3220800000000015,400.51012
1099.57851,8.416160000000001,54.5,44.6,46.8,3.60724,25.06559
1094.61096,8.43017,54.5,44.6,46.8,4.10813,211.62897
1386.82038,10.63325,55.5,45.6,47.8,6.77566,467.73041
1409.57168,10.81334,56.5,45.6,47.8,5.1601300000000005,497.11703
1389.04153,10.66327,56.5,45.6,48.8,7.378660000000001,459.36378
1105.11621,8.460180000000001,57.5,46.6,48.8,3.49527,106.54872
1542.5824,11.76982,57.5,46.6,49.8,5.80561,641.74019
1087.30236,8.38614,57.5,48.6,50.8,3.57439,173.80133999999995
1249.08236,9.58474,58.5,48.6,50.8,5.72251,343.43122
1264.54,9.64076,58.5,49.6,51.8,6.03407,338.21969
1373.26871,10.45517,58.5,50.6,51.8,5.8711400000000005,445.82694
1391.20261,10.66527,59.5,52.6,51.8,5.94335,479.17731
1495.78935,11.51969,59.5,54.6,51.8,5.68512,588.91812
1451.26234,11.18353,59.5,55.6,52.8,5.92178,546.2460599999998
1686.00843,12.93439,59.5,55.6,52.8,6.71633,851.06425
1761.31557,13.42063,59.5,57.6,52.8,8.22798,1069.482
1764.21184,13.43664,60.5,59.6,52.8,8.858410000000003,1456.24362
1746.3831899999998,13.400620000000002,61.5,63.6,53.8,6.91222,973.515
1754.7722600000006,13.43464,61.5,65.6,53.8,8.15118,1166.1455
1559.72077,11.98392,61.5,65.6,53.8,7.5732300000000015,672.7973099999998
1620.63609,12.37612,62.5,66.6,54.8,6.85228,716.9571900000003
1740.9955,13.26656,62.5,67.6,54.8,6.15985,909.53981
1676.61361,12.82034,62.5,67.6,54.8,7.73315,791.59094
1761.6306100000006,13.422629999999998,63.5,68.6,54.8,8.544139999999999,1294.69825
1453.49835,11.20154,63.5,69.6,55.8,6.10728,541.21888
1746.65333,13.38061,63.5,69.6,55.8,9.16543,1394.59888
1748.88934,13.39862,63.5,70.6,55.8,8.58698,1368.43288
1752.46117,13.43264,64.5,71.6,55.8,8.489289999999999,1323.0265
1753.66169,13.48867,65.5,71.6,56.8,8.80911,1589.56325
1749.71491,13.37861,65.5,72.6,56.8,7.668069999999997,1137.78988
1754.3971600000002,13.42463,65.5,72.6,56.8,7.076039999999999,1043.71656
1766.41797,13.45265,65.5,72.6,56.8,8.98053,1614.06012
1762.27599,13.54269,66.5,73.6,57.8,8.910689999999997,1750.515
1769.97478,13.46866,66.5,73.6,57.8,9.2154,1460.88438
1752.08592,13.390620000000002,66.5,73.6,57.8,8.65119,1182.56588
1752.17601,13.44264,66.5,73.6,58.8,7.16185,973.96188
1751.89101,13.41663,66.5,73.6,58.8,8.2692,1498.57988
1758.7343399999993,13.39862,67.5,73.6,58.8,7.86026,1365.84212
1753.5417100000002,13.3566,67.5,73.6,58.8,8.254,1332.67188
1770.2299,13.46666,68.5,74.6,59.8,10.49812,2041.63788
1739.9598600000006,13.390620000000002,68.5,74.6,59.8,8.72917,1606.86762
1747.44857,13.394620000000002,68.5,74.6,60.8,10.05342,1814.26475
1743.00642,13.3466,68.5,74.6,60.8,9.00564,1532.5839999999994
1762.39597,13.42463,68.5,74.6,61.8,8.91574,1420.64888
1765.18742,13.44865,68.5,74.6,61.8,8.71771,1356.0096199999996
1740.5152899999994,13.38862,68.5,74.6,61.8,8.299619999999999,1165.39012
1745.7079199999994,13.32459,68.5,74.6,61.8,7.14059,924.38294
1755.6727600000006,13.44264,68.5,74.6,61.8,9.66623,1620.60425
1758.10383,13.46465,68.5,74.6,62.8,7.96288,1376.7775
1752.14613,13.3586,68.5,74.6,62.8,9.18128,1755.8275
1746.21816,13.46065,69.5,74.6,62.8,9.45625,1734.06862
1755.0724300000006,13.44264,69.5,74.6,62.8,9.60574,1551.41525
1739.64482,13.37861,69.5,74.6,62.8,9.49136,1691.77625
1754.247,13.37861,69.5,74.6,62.8,8.82007,1720.4796199999994
1738.6693899999998,13.32058,69.5,74.6,62.8,8.14109,1609.07438
1756.49818,13.43864,69.5,74.6,62.8,9.29257,1964.11712
1779.7295399999994,13.61873,69.5,74.6,62.8,9.99603,2048.8335
1747.9139100000002,13.38662,69.5,74.6,62.8,7.987419999999997,1422.97038
1751.92089,13.422629999999998,69.5,74.6,62.8,9.86224,1951.28025
1744.2519899999998,13.38061,69.5,74.6,63.8,9.59533,1916.39688
1747.76375,13.3586,69.5,74.6,63.8,9.37712,1862.18175
1755.2376,13.42063,69.5,74.6,63.8,9.24238,1884.67625
1758.61407,13.38662,69.5,74.6,63.8,10.50275,2059.94725
1726.8585100000007,13.310579999999998,69.5,74.6,63.8,10.93635,2055.68388
1734.91752,13.304570000000002,69.5,74.6,64.8,10.95019,2058.70462
1703.22187,13.08047,70.5,74.6,64.8,10.11513,2051.569
1745.5277399999998,13.28056,70.5,74.6,64.8,9.90075,2061.41688
1756.39307,13.514679999999998,70.5,74.6,64.8,10.79925,2059.33575
1751.29053,13.41463,70.5,74.6,64.8,10.33994,2056.39312
1724.08222,13.24455,70.5,74.6,65.8,11.02542,2050.54575
1783.54146,13.53069,70.5,73.6,65.8,11.16757,2064.2608800000007
1782.1757699999994,13.59672,70.5,73.6,65.8,9.90994,2057.88662
1758.0289,13.51068,70.5,73.6,65.8,10.17488,2061.08012
1755.2224399999998,13.43464,70.5,72.6,66.8,10.51043,2060.0605
1757.35363,13.53269,70.5,72.6,66.8,11.28531,2061.14187
1729.6049100000002,13.18452,70.5,71.6,66.8,9.73471,1927.00262
1740.5303,13.3446,70.5,71.6,66.8,10.27861,2057.8275
1765.9227399999993,13.49067,70.5,70.6,66.8,10.3047,2061.87988
1754.0969899999998,13.32258,70.5,70.6,67.8,10.61139,2062.87538
1739.2847399999994,13.31858,70.5,69.6,67.8,9.89233,2062.20437
1740.2001100000002,13.33659,70.5,69.6,67.8,9.94471,2014.10338
1730.3402399999998,13.33659,70.5,68.6,67.8,9.95364,2056.0933800000007
1737.75387,13.36861,70.5,67.6,67.8,9.22657,2061.1325
1725.19265,13.29257,70.5,66.6,67.8,11.01668,2059.99675
1735.98305,13.41463,70.5,65.6,67.8,10.35719,2055.19188
1743.1564399999993,13.38862,70.5,64.6,67.8,10.14258,2055.42188
1739.92997,13.25255,70.5,63.6,68.8,10.63901,2053.65925
1713.6368899999998,13.20052,70.5,61.6,68.8,11.17807,2059.73625
1739.7199,13.41063,70.5,60.6,68.8,9.8532,2055.96025
1744.7922600000006,13.27456,70.5,58.6,68.8,9.4512,2060.87512
1786.3779600000007,13.69077,70.5,57.6,68.8,11.43859,2060.15488
1763.68673,13.42664,70.5,56.6,68.8,11.19338,2062.90537
1741.4306600000002,13.43264,70.5,56.6,68.8,9.6395,2056.94425
1753.21151,13.37861,70.5,55.6,68.8,10.65778,2055.8360000000002
1789.4845899999998,13.63874,70.5,55.6,68.8,11.42122,2067.53237
1748.39412,13.390620000000002,70.5,54.6,68.8,10.19801,2064.27225
1741.5057399999994,13.3626,70.5,54.6,68.8,12.78517,2062.29125
1731.1506399999994,13.22454,70.5,53.6,68.8,10.09536,2061.9185
1770.87528,13.5647,70.5,53.6,68.8,10.63258,2064.4655
1767.2884399999994,13.47266,70.5,53.6,68.8,10.27197,2063.10412
1767.4385899999993,13.57071,70.5,53.6,68.8,12.46264,2055.79412
1766.49305,13.45665,70.5,52.6,68.8,10.51833,2061.61913
1733.5218,13.316579999999998,70.5,52.6,68.8,13.5213,2054.14538
1721.02064,13.22254,70.5,52.6,68.8,11.24752,2052.76487
1757.57872,13.502670000000002,70.5,52.6,68.8,14.024000000000001,2063.63112
1749.1295899999998,13.32058,70.5,52.6,68.8,10.27099,2058.74575
1730.7153399999993,13.3446,70.5,51.6,68.8,11.56559,2055.74275
1772.9763,13.59672,70.5,51.6,68.8,12.05904,2062.6595
1729.93511,13.34259,70.5,51.6,68.8,12.09347,2055.92025
1755.64273,13.45865,70.5,51.6,68.8,10.66101,2057.55288
1759.70978,13.49067,70.5,51.6,68.8,10.99524,2059.92275
1728.05903,13.24855,70.5,51.6,68.8,11.14021,2061.74825
1792.63598,13.61673,70.5,51.6,68.8,14.598529999999998,2065.0315
1738.7593399999994,13.39862,70.5,51.6,68.8,11.13324,2058.29338
1778.48397,13.60672,70.5,50.6,68.8,12.16611,2064.686
1719.9400899999994,13.21653,70.5,50.6,68.8,10.41395,2058.71963
1760.86525,13.47266,70.5,50.6,68.8,11.45804,2062.07013
1736.56822,13.28457,70.5,50.6,68.8,11.14977,2060.11838
1747.26853,13.40262,70.5,50.6,68.8,10.70837,2065.08138
1778.03379,13.52068,70.5,50.6,68.8,10.07823,2060.01175
1763.62667,13.46465,70.5,50.6,68.8,12.68779,2056.47175
1730.92555,13.27456,70.5,50.6,68.8,12.1294,2053.82737
1725.50783,13.27256,70.5,50.6,68.8,10.90372,2058.8070000000002
1772.07594,13.59072,70.5,50.6,68.8,11.52488,2058.35725
1744.16204,13.3586,70.5,50.6,68.8,9.3658,2054.9315
1763.0864,13.50668,70.5,49.6,68.8,10.39967,2055.90862
1745.0175,13.44665,70.5,49.6,68.8,9.49569,2056.272
1743.5467,13.25855,70.5,49.6,68.8,10.69643,2060.03838
1732.4112300000006,13.29257,70.5,49.6,68.8,10.15213,2058.397
1759.82975,13.50067,70.5,49.6,68.8,11.4788,2056.63662
1785.29727,13.59072,70.5,49.6,68.8,13.88505,2060.2915
1750.33011,13.36661,70.5,49.6,68.8,9.81755,2064.70775
1737.1386699999994,13.39662,70.5,49.6,68.8,10.94876,2058.3005
1780.9452199999994,13.60272,70.5,49.6,67.8,12.27801,2051.7035
1720.03004,13.23854,70.5,49.6,67.8,10.66331,2057.69312
1728.80952,13.28256,70.5,49.6,67.8,11.36149,2055.95163
1742.54123,13.33859,70.5,49.6,67.8,12.89365,2059.8965
1736.44824,13.30858,70.5,49.6,67.8,12.57204,2056.301
1728.19417,13.198520000000002,70.5,49.6,67.8,11.35785,2059.428
1741.8808399999998,13.42463,70.5,49.6,67.8,11.07278,2061.52825
1743.0364600000007,13.33059,70.5,49.6,67.8,11.00548,2059.5879999999997
1765.93791,13.46265,70.5,49.6,67.8,13.580370000000002,2055.033
1741.68578,13.33059,70.5,48.6,67.8,11.38073,2061.55275
1747.49376,13.390620000000002,70.5,48.6,67.8,10.27592,2055.87138
1775.34745,13.5587,70.5,48.6,67.8,11.55231,2063.82287
1760.12992,13.37461,70.5,48.6,67.8,10.68427,2063.82062
1762.89134,13.41863,69.5,48.6,67.8,10.66518,2060.50675
1745.3025,13.406629999999998,69.5,48.6,67.8,9.2888,1604.6095
1756.22805,13.40863,69.5,48.6,67.8,9.75284,2058.505
1751.57568,13.39262,69.5,48.6,67.8,9.39413,1773.36838
1761.69067,13.50067,69.5,48.6,67.8,10.64988,2060.85325
1761.12037,13.49867,69.5,47.6,67.8,10.27092,2055.85412
1756.21288,13.3566,69.5,47.6,67.8,9.50659,2061.5465
1755.88283,13.42664,69.5,47.6,67.8,10.22607,2061.13888
1733.85185,13.34059,69.5,47.6,66.8,10.54373,2055.62125
1736.65846,13.310579999999998,69.5,47.6,66.8,9.9588,2057.39375
1765.4125,13.54469,69.5,47.6,66.8,10.94438,2061.00075
1725.65784,13.28256,69.5,47.6,66.8,8.98643,2058.68912
1798.3238399999998,13.79482,69.5,47.6,66.8,10.182,2053.01738
1730.41531,13.33459,69.5,47.6,66.8,8.54251,1753.3010000000006
1759.93486,13.53069,69.5,47.6,66.8,13.5361,2059.4438800000007
1778.58908,13.71878,69.5,47.6,66.8,11.5164,2053.71175
1756.8433899999998,13.39662,69.5,47.6,66.8,10.86294,2058.25825
1764.54218,13.50067,69.5,47.6,66.8,11.27411,2061.5575
1735.95302,13.23654,69.5,47.6,66.8,10.05044,2059.8305
1755.25247,13.3606,69.5,47.6,66.8,10.67936,2057.24612
1749.02448,13.41663,69.5,47.6,66.8,11.10197,2056.90462
1721.2907699999994,13.23454,69.5,47.6,66.8,13.45606,2054.0015
1738.95454,13.28457,69.5,47.6,66.8,10.53026,2060.78288
1761.6758,13.390620000000002,69.5,47.6,66.8,8.90071,2061.37062
1725.11757,13.24054,69.5,47.6,66.8,10.19947,2010.28375
1762.80139,13.46465,69.5,47.6,66.8,9.1583,2032.37238
1717.8691,13.214529999999998,69.5,47.6,66.8,9.78482,2059.79938
1742.79635,13.43864,69.5,46.6,65.8,7.661389999999999,1373.46675
1784.93719,13.59072,68.5,46.6,65.8,8.501510000000001,1587.65212
1749.92498,13.40462,68.5,46.6,65.8,9.66327,2057.86762
1795.2172100000007,13.688770000000002,68.5,46.6,65.8,9.85553,2023.5825
1772.5111,13.64474,68.5,46.6,65.8,10.79407,2040.0105
1771.08535,13.5647,68.5,46.6,65.8,9.64182,2065.39338
1763.52156,13.44865,68.5,46.6,64.8,9.69707,1678.6063800000006
1732.7714600000006,13.3606,68.5,46.6,64.8,8.21497,1625.5935
1725.8680600000002,13.24855,68.5,46.6,64.8,12.68525,2058.10312
1698.17925,13.00843,68.5,46.6,64.8,8.901760000000003,2039.14925
1763.7016,13.54269,68.5,46.6,64.8,10.99074,2063.58912
1740.7403800000006,13.34059,68.5,46.6,64.8,9.03524,2060.16437
1714.19232,13.20253,68.5,46.6,64.8,9.00216,2056.32862
1782.32593,13.5667,68.5,46.6,64.8,10.73949,2063.38112
1740.5603399999998,13.24455,68.5,46.6,64.8,11.04909,2060.37988
1737.4687199999994,13.31258,68.5,46.6,64.8,11.0695,2061.10975
1759.1995399999994,13.49467,68.5,46.6,64.8,10.35117,2063.40225
1733.20662,13.3546,68.5,46.6,64.8,11.33835,2061.0955
1745.96304,13.45465,68.5,46.6,64.8,10.2142,2060.02525
1753.3314899999998,13.3566,68.5,46.6,64.8,12.62966,2058.81775
1750.3451300000006,13.37261,68.5,46.6,64.8,10.57994,2062.7929999999997
1732.75644,13.32058,68.5,46.6,64.8,10.62379,2056.81462
1736.0731399999993,13.32258,68.5,46.6,64.8,11.51254,2051.88913
1744.8673399999998,13.25055,68.5,46.6,64.8,10.7989,2058.6020000000008
1754.9074,13.43264,68.5,46.6,65.8,9.89099,2061.8065
1761.4806,13.39662,69.5,47.6,65.8,11.47037,2059.13475
1729.31976,13.30658,69.5,47.6,65.8,10.18187,2063.127
1758.53914,13.47866,66.5,48.6,64.8,10.88529,2060.06837
1732.65133,13.33859,67.5,48.6,64.8,9.45907,2059.43413
1739.70474,13.37261,68.5,48.6,64.8,8.55159,1705.77525
1746.89343,13.44064,68.5,48.6,64.8,10.20553,1707.8763800000006
1755.0575600000002,13.36861,68.5,49.6,64.8,8.907210000000003,1775.4243800000006
1754.87737,13.394620000000002,68.5,49.6,64.8,10.00955,1754.12975
1721.17079,13.20853,68.5,49.6,64.8,9.9279,1698.368
1774.2368800000006,13.610729999999998,68.5,49.6,64.8,9.17603,1694.73912
1735.29262,13.30257,68.5,49.6,64.8,8.58277,1693.27538
1744.20709,13.39662,68.5,49.6,64.8,8.423810000000001,1682.32175
1748.30417,13.44464,68.5,49.6,64.8,9.52044,1665.7033800000006
1726.16808,13.28256,69.5,49.6,64.8,9.75112,1848.359
1743.3216100000002,13.41863,69.5,50.6,64.8,8.7348,1798.4955
1798.15866,13.800820000000002,69.5,50.6,64.8,9.19202,1763.0265
1773.84662,13.5667,69.5,50.6,65.8,9.77442,1735.69325
1773.84662,13.610729999999998,69.5,50.6,65.8,9.72331,1817.76138
1737.33358,13.37861,69.5,50.6,65.8,9.911,1807.32738
1766.80823,13.45865,69.5,50.6,65.8,9.28989,1862.34438
1760.0548399999998,13.400620000000002,69.5,50.6,65.8,9.42241,1818.01812
1707.649,13.1525,70.5,50.6,65.8,9.9245,1811.63362
1748.9193699999994,13.40262,70.5,50.6,66.8,8.36924,1257.62262
1754.35211,13.45665,70.5,50.6,66.8,8.93787,1846.889
1756.48317,13.41863,70.5,51.6,66.8,9.91207,1833.0855
1741.19055,13.41663,70.5,51.6,66.8,8.69242,1803.36762
1735.4277600000007,13.31858,70.5,51.6,66.8,9.57317,1819.5510000000002
1752.80638,13.44865,69.5,51.6,66.8,8.317039999999999,1004.85531
1754.4422100000006,13.32258,66.5,46.6,58.8,8.522269999999999,1447.386
1750.36,13.33459,66.5,46.6,58.8,9.51857,1453.81025
1740.15506,13.3466,66.5,46.6,58.8,9.56786,1481.42425
1745.7227899999998,13.384620000000002,66.5,46.6,58.8,7.550680000000002,1185.30637
1763.13144,13.43864,66.5,46.6,58.8,7.97866,1447.28775
